"code","iso","country","UWX.raw.1990","UWX.raw.1991","UWX.raw.1992","UWX.raw.1993","UWX.raw.1994","UWX.raw.1995","UWX.raw.1996","UWX.raw.1997","UWX.raw.1998","UWX.raw.1999","UWX.raw.2000","UWX.raw.2001","UWX.raw.2002","UWX.raw.2003","UWX.raw.2004","UWX.raw.2005","UWX.raw.2006","UWX.raw.2007","UWX.raw.2008","UWX.raw.2009","UWX.raw.2010","UWX.raw.2011","UWX.raw.2012","UWX.raw.2013","UWX.raw.2014","UWX.raw.2015","UWX.raw.2016","UWX.raw.2017","UWX.raw.2018","UWX.raw.2019","UWX.raw.2020","UWX.raw.2021"
124,"CAN","Canada",1.23967685108195,1.23644768927863,1.23128970689613,1.22676119779152,1.22241994589087,1.2167351286408,1.20978427485177,1.20456931204008,1.20059192190547,1.19512422164411,1.18972288555715,1.1691364820505,1.15188200397272,1.13691748501808,1.12394125795264,1.11337828995989,1.10906874678626,1.10448177430333,1.09943844200033,1.09412902325503,1.08881358423133,1.08770231474248,1.08651174998298,1.08575025601573,1.08493227490556,1.08402723001849,1.08319546708344,1.08235773460197,1.08147268395453,1.08059304982773,1.08015758370921,1.07978502188522
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"CAF","Central African Republic",9.59072473972232,9.57861413069715,9.56803163510662,9.55846356309006,9.54578586345976,9.52958555239341,9.51816479041925,9.50575161652335,9.49225223730632,9.47906790460058,9.46759911993004,9.46578457791303,9.46309302147455,9.4622897051786,9.46081644463776,9.45823909529635,9.45310105885397,9.44904521513989,9.44298378470368,9.4318749833273,9.41241983440003,9.39104177105768,9.36587406626508,9.36134958785763,9.35468318617602,9.34295440361171,9.32835550955386,9.3192793056224,9.30647460199126,9.29018601455175,9.27344638404608,9.25478865924377
148,"TCD","Chad",9.78503716694105,9.76939749323754,9.75323245727202,9.74039281822683,9.72694561244244,9.7155905207088,9.70587226886471,9.68978415280381,9.67421217241956,9.66000435958595,9.64655762764543,9.63254913891406,9.61723953868876,9.59900261512877,9.57605647006579,9.55488566726689,9.5358518742921,9.51624971588034,9.48867088062558,9.45948156167845,9.42231289155341,9.3843373237117,9.34759465339599,9.32968559160318,9.29273576414848,9.2579377289609,9.23501967449154,9.21093475807937,9.1839209794382,9.1549751958962,9.12711351838672,9.09951021760533
152,"CHL","Chile",2.42729738858713,2.35227208213867,2.28521614260314,2.19860586467848,2.10874161484698,2.01599332817941,1.92894412236414,1.84609316487149,1.7672928565382,1.69693476582804,1.63661771391368,1.5813917492215,1.52903753685126,1.51202403519107,1.50060469043537,1.49230507507196,1.48315438042342,1.47373424030804,1.46407442216802,1.45162239971376,1.43576470611915,1.41902724046912,1.40239495670059,1.39332716794416,1.38375315188245,1.36670789072285,1.35536816892058,1.34480355449841,1.33519863012164,1.3267127819756,1.32049952115022,1.31491285152321
156,"CHN","China",6.60639301866541,6.48938458867784,6.36300944998065,6.22999443613918,6.11345797120902,5.99078358689979,5.86635624885732,5.74875550764252,5.63654690736577,5.52578943079945,5.4132115789181,5.25855076972965,5.10319093185211,5.03688151192313,4.97172219695965,4.87727967448018,4.78056089178261,4.66129310225324,4.55352042657132,4.45835136308957,4.36282927617447,4.28506329298305,4.23886992003514,4.14846751584514,4.0550877742433,4.03064328236588,4.00734312623733,3.90052569050011,3.80017817087377,3.71534894770222,3.64650872631251,3.58028323768921
170,"COL","Colombia",3.73225539528537,3.67920311762515,3.62413841385767,3.55423306068273,3.50578164899212,3.45515686354603,3.41970859955287,3.38880789635373,3.35672644422629,3.3363119136133,3.31335564215777,3.30161949893491,3.29218182876557,3.28245354326258,3.27373875395416,3.25377804162214,3.2321264526485,3.20409489393821,3.17997518784328,3.1599688603178,3.11646586752861,3.0714030399274,3.0326508952931,3.00044228858747,2.97110154764958,2.93863349329987,2.89095053717895,2.84900151658742,2.81511412332286,2.7801504247677,2.75066672521067,2.72330128511237
174,"COM","Comoros",8.1653233372122,8.10380519364809,8.03173007948607,7.95962349434264,7.89609459019914,7.82973168618478,7.76832186971204,7.74858407982037,7.72787028600009,7.70325854816361,7.68305427039408,7.67770505492244,7.67002496899456,7.65292258023493,7.61467212832843,7.56753639568799,7.51046257625802,7.4611826810996,7.40308803840948,7.33814895009565,7.27240468790266,7.19147938221549,7.09774801078847,7.06661343426824,7.02121570415021,6.97533460633303,6.92425341409263,6.86738904719335,6.80899947422497,6.75302856855795,6.7056714726882,6.6615982726704
184,"COK","Cook Islands",5.07527252560156,5.00282397151593,4.93297245488482,4.86786489362665,4.80592704396711,4.75153847850699,4.70015449858882,4.58693906358618,4.56278494886697,4.53621663664073,4.49297915749716,4.44572839550513,4.39722476622616,4.34580801030482,4.29766261254604,4.24442485352922,4.20084515249093,4.15279701382725,4.05537422588286,4.10599868054352,4.17454306925626,4.25431341135871,4.34289105462953,4.43792256502972,4.53434322236026,4.63032392222588,4.72070161492266,4.71412292051638,4.70726524857624,4.65468447203098,4.61368353909186,4.5740173543269
188,"CRI","Costa Rica",2.87201320116494,2.78346195561565,2.70050043199849,2.62305691055544,2.55044434184849,2.48571678459202,2.43784120191733,2.39141657802546,2.33816961796987,2.28409820225621,2.22991436228939,2.22323374222598,2.21980993319538,2.21568504578283,2.2124783679236,2.20832822461609,2.21118588749358,2.21338974804746,2.22113115612951,2.22728429907944,2.23292518839089,2.23228238261972,2.1765760382217,2.11355627170047,2.05397494418354,1.9973261222836,1.94448036027747,1.93939454768333,1.93471904389148,1.93039396803201,1.9269848298809,1.92349627780645
384,"CIV","Cote d'Ivoire",8.21960819587097,8.16218859396022,8.10320684243364,8.04612939661385,7.99007927903672,7.93569564190474,7.8755613512547,7.81087985580418,7.74559938928997,7.68721007547728,7.63334843490833,7.60828300542518,7.58511482083522,7.5626179939001,7.56704964482443,7.56992083872323,7.58466104267765,7.60151662638584,7.59235621364036,7.56917119789086,7.53725011735549,7.50264705996346,7.46063813057977,7.41518538718254,7.35907565178543,7.28189155486735,7.20010036778229,7.08839920110617,6.99980774325353,6.90145725388973,6.80832925315058,6.72038909084174
191,"HRV","Croatia",2.07683983293452,2.03000449457988,2.006713587267,1.99803976991339,1.98625498871696,1.97961103351222,1.9698365528389,1.93424981091383,1.89828177851957,1.87322160779751,1.83605350088951,1.80176449005831,1.77621770259187,1.74933503275532,1.74289455607604,1.73152218351961,1.71910868618687,1.71470222768237,1.70829424867037,1.69620427140563,1.68637957436563,1.68257951221025,1.67641721132711,1.66998455837594,1.66346901098832,1.65720043306347,1.65166785309796,1.64543201624805,1.63123088922576,1.61593955287545,1.60677453695222,1.59828551769131
192,"CUB","Cuba",4.98724840251449,4.92670837992309,4.90255914135228,4.90457744573496,4.92521406319633,4.94443903701793,4.94237455975223,4.94512863820964,4.978635909288,4.95233303611965,4.90391672670957,4.8847002625432,4.82868376288302,4.77881199170517,4.76381482274087,4.73104781194178,4.68191927420008,4.68462159347055,4.70095340724699,4.68389007836461,4.66499861097295,4.6262944382516,4.56676858460253,4.51511161773247,4.46751680562783,4.44003779614658,4.39571294683526,4.3567612258218,4.31874612875274,4.28231470189783,4.25544527038106,4.22979216799824
531,"CUW","Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,"CYP","Cyprus",1.2341604410135,1.22641987393065,1.20958834057204,1.19267358259088,1.17689322628591,1.16276674485476,1.15083770306782,1.14038477659522,1.1311423000376,1.12294478980727,1.11574150330356,1.10951277790715,1.10668115725995,1.10470896749445,1.10312535144257,1.10165770624109,1.09983819812078,1.09754589460938,1.09520084576868,1.09309218770068,1.0911403542827,1.08911384072571,1.08792072775819,1.08759629400208,1.08711094346096,1.0863948130773,1.08540650206976,1.08416439433245,1.08277582421776,1.08127146435217,1.07998053545676,1.07862850794443
203,"CZE","Czech Republic",1.81886387498574,1.77918884768095,1.74260023368079,1.68609070128962,1.61590487432347,1.57163829372798,1.54573337500649,1.52887687229836,1.50973084473784,1.49307336564337,1.47631832598453,1.4592557140651,1.44650292828289,1.44627105211106,1.44664268195321,1.44720203164393,1.44923808319017,1.45202080072448,1.45332197878881,1.45499443596711,1.45477401984685,1.45342040817825,1.45448790939795,1.45633898743348,1.45879048776576,1.46341088865265,1.46850051225948,1.47475863915374,1.47352369190082,1.47199595958005,1.47356736595407,1.4748595379654
180,"COD","Dem. Rep. Congo",8.66571086804134,8.65255336419311,8.63732456477715,8.637152957428,8.65070659530988,8.66254526195973,8.6952555026424,8.7331381595969,8.77718153201015,8.81754681153241,8.86197697440982,8.89816573400513,8.91404960778078,8.91530048115771,8.90332693710091,8.87857744433591,8.84262353112347,8.79361611316691,8.71682310139085,8.63516339004336,8.53973430211085,8.3946027701479,8.22840238962304,8.04571748343326,7.74969826326257,7.40124313061521,7.00948516606211,6.90699389925825,6.80123034991909,6.69660894237017,6.61384053108869,6.53700376585978
208,"DNK","Denmark",1.10455945422844,1.1031878178118,1.09850240942966,1.09386803014794,1.08918213694092,1.08454376836102,1.08003264220691,1.07571898222648,1.07183471672344,1.06829053891819,1.0650020264782,1.06201731742786,1.0607708410972,1.0597786156254,1.05889919841825,1.05811765469255,1.0572193658988,1.05630206909051,1.05529242596436,1.05416647185929,1.05282249069714,1.05131088176384,1.05055695054184,1.05022716985915,1.04996307667043,1.0496932476043,1.04946012378125,1.04907604228135,1.04869811950215,1.04828403731947,1.04806983459675,1.04782770349445
262,"DJI","Djibouti",8.86109628915243,8.82941708491443,8.77206010842852,8.69803968913471,8.63552382444158,8.57324494617205,8.51266138571522,8.4548382802842,8.39217369000507,8.3224832010422,8.2591310334609,8.17349201023094,8.08819296970541,7.97515739938868,7.845983481231,7.6982298970532,7.51090141861107,7.55926785742778,7.58859410052186,7.60634241565847,7.62013326549774,7.61036541967077,7.59857174216869,7.58134584744124,7.53934687435271,7.48336750520634,7.40138492214863,7.31729333731926,7.22797900283335,7.13624398244139,7.04921228283615,6.96811236836412
212,"DMA","Dominica",6.17834443825286,6.11367787375721,6.03215533297802,5.94717369589739,5.86473787396559,5.77955684114515,5.6960744221659,5.61547986576186,5.53413036938726,5.45626501784849,5.38390866901349,5.33213498546118,5.28429900418776,5.23983258687471,5.19776408398557,5.16183075899773,5.12718040591345,5.09560558564176,5.06820915360033,5.05420666791084,5.03611718580753,5.03720051718245,5.03494610493588,5.03284194651671,5.01714255903878,5.00091948568134,4.98877046257654,4.97004799563512,4.95092545856699,4.92512010129852,4.90750127308657,4.8869913319316
214,"DOM","Dominican Republic",6.2025837609968,6.27090736822023,6.3069875500092,6.33929324948809,6.36219095358565,6.3722207499236,6.37670853511903,6.33679992550765,6.2924796064226,6.24807221908106,6.20089592121708,6.13836626528949,6.07714105489096,6.04196337159817,6.03468408486707,6.01406828456746,6.01344050833578,5.99421353592771,6.01619472972978,6.05667623739474,6.08385178864851,6.15219396395138,6.22408929357511,6.31122611158135,6.34600089912391,6.31374650562986,6.24742182021386,6.1982232622741,6.14567167589961,6.09292227389073,6.04744536774401,6.00442848461949
218,"ECU","Ecuador",3.25243552878783,3.22879300303784,3.2061005971769,3.18708943812396,3.16805284109942,3.13684459471542,3.14432832216067,3.10141517464741,3.05618660450212,3.01708180029801,2.98324084772891,2.94868172339051,2.90833656711858,2.8690650467347,2.82799540146084,2.79422836356599,2.76069524662099,2.72992505335666,2.69989219879577,2.67376686468154,2.6467226378603,2.62745621932719,2.60551870991045,2.58297878101535,2.55944710318265,2.53263520622059,2.51423599572096,2.49592228558876,2.47886254423505,2.46359127277135,2.4524141374671,2.44208048558729
818,"EGY","Egypt",3.59459645881036,3.50124541904743,3.43541833791976,3.35989035313223,3.28941789380209,3.2242667629016,3.15906542849843,3.08430456517619,2.99677947904177,2.91129634676657,2.82963128492117,2.74498645444556,2.66367942829616,2.58583974741358,2.5121956343503,2.43986944394494,2.37853463258525,2.33729340727019,2.2902505149249,2.25464407133607,2.21791266624734,2.17444363218697,2.13189206865663,2.08599878751303,2.04018223237934,2.00265280388261,1.96954316975949,1.93807323084732,1.90736680392083,1.87633053489301,1.84859968766969,1.82264950958342
222,"SLV","El Salvador",6.07244121165652,5.95111737799397,5.8207778161731,5.66202036765436,5.48831035013281,5.30016071796014,5.12154994169847,4.93794345153939,4.7466417490311,4.5759886711315,4.40717829904277,4.25784405070035,4.12731960940967,4.0176926939933,3.92970798888715,3.85083390345602,3.78745443133846,3.73533238909159,3.70365352199899,3.71768844144317,3.74074445660323,3.76274417133545,3.79083573997795,3.81223395923438,3.82936640804529,3.74512302970856,3.69550381231125,3.65351442908933,3.6111804325105,3.57286956119515,3.5456417756559,3.52107850245929
226,"GNQ","Equatorial Guinea",9.43307023042158,9.3917503821565,9.34015384340136,9.28430935636479,9.22922041441015,9.22289430180471,9.19421241195172,9.10023660950276,9.03148248128791,8.96232939433102,8.88745323661567,8.72126961763006,8.56828505693949,8.4164867464081,8.25429796346934,8.08996481731654,7.93331111946928,7.76968225470893,7.59535916636949,7.42543579320736,7.26682171567905,7.12032125128056,6.94370816911675,6.77724748074815,6.60063401163867,6.43230165239207,6.2761770136244,6.17641709560841,6.08530083732614,5.99975227857417,5.92265684529088,5.85352248336032
232,"ERI","Eritrea",8.95909425271783,8.91977829281654,8.8663992632367,8.80503386081063,8.73137761943993,8.6596967232154,8.59372453819745,8.53205722509497,8.47267123267946,8.41690988902205,8.37521884837246,8.33123969943566,8.28946014260665,8.2638901414263,8.24232365477288,8.21926043126986,8.19052128038912,8.16794486525669,8.15144263178025,8.12847291310629,8.09930577496415,8.06026817777,8.0208122793207,7.99044208911371,7.93227676049388,7.89851416476266,7.8610519741168,7.82458112934285,7.77939005592863,7.7339902510346,7.69177152369505,7.65016646028632
233,"EST","Estonia",2.4509097016912,2.38285073551819,2.29892968741451,2.23221832861678,2.20437594742092,2.17274479604823,2.13165643940672,2.08893109461931,2.0677790271243,2.044972779153,2.00234185124471,1.95702859621264,1.9196699097108,1.89232374662744,1.87532509857508,1.85445978780958,1.84187090918742,1.82305491354178,1.792095057431,1.77205208414185,1.75150976662496,1.73392541613034,1.72538275443836,1.70962938679359,1.707077688638,1.70952476374012,1.6964985480534,1.66790685508075,1.65781220167785,1.64787871869488,1.64319348547577,1.63908854297991
748,"SWZ","Eswatini",8.40687252984541,8.32277008142191,8.23907416921249,8.15713733721926,8.08501740972601,8.00439640484991,7.93008531790098,7.86178261550737,7.80518413785302,7.75505936573118,7.71090864731628,7.64139540963795,7.57431779471104,7.50969193848399,7.45386940038099,7.39253493418149,7.33455350356349,7.28561888264411,7.2454168878915,7.20144926307752,7.15566448118714,7.09971157808746,7.03973273639032,6.98361427537386,6.92532101762085,6.85079447352786,6.7808309874567,6.71482781030905,6.64914594637679,6.5862023050161,6.52552296955983,6.46786763116319
231,"ETH","Ethiopia",9.50358739023293,9.50752854526477,9.51136011164426,9.50808839702828,9.50368047537726,9.47797563752395,9.4473509206553,9.4156084684377,9.38718949153892,9.35474372550777,9.33667440704269,9.29861175173223,9.26325013037224,9.22990564807968,9.19150554130032,9.14138208161494,9.07855029274865,9.00916465197714,8.94922203288595,8.88750554420713,8.82403008163122,8.75481048676361,8.68978402678148,8.62680022321124,8.56195667695654,8.49861433390958,8.43603944482307,8.35830880875778,8.28794548589374,8.21769943724682,8.15285155857943,8.09164571708017
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",5.91214397692886,5.85329363532782,5.79399344444764,5.7361767317161,5.67540247276815,5.6103827140842,5.54257947422462,5.41705249934636,5.38052248933765,5.33640550793502,5.29735347089072,5.25775410459223,5.21888576016441,5.18136252026458,5.14340135617449,5.08712872703274,5.03921850303289,4.9914326740637,4.88159143964332,4.93484758939624,4.99421829982207,5.0614832821107,5.13567383766036,5.21841364487181,5.29803540308086,5.36578463147514,5.44349113973851,5.41949236002544,5.3947289459414,5.34741052537496,5.31320318387843,5.27972177000646
246,"FIN","Finland",1.126190861335,1.12532690160758,1.11999726645082,1.1142861013363,1.10804410306319,1.10162394340079,1.09604273637005,1.09039412874179,1.0856110201929,1.08131078375406,1.0769336006009,1.07276905038919,1.07078455478194,1.06947670468526,1.06816864399286,1.06682707403441,1.06552749755138,1.06393106327943,1.06239349491653,1.0608892430811,1.05906168121017,1.05725500270398,1.05635464661549,1.05575065967633,1.05506747229884,1.05406594726234,1.05306840229752,1.0523580016645,1.05153204345373,1.05071022321241,1.05016208603811,1.04968040867936
250,"FRA","France",1.18432005191623,1.17825635203062,1.17040369364514,1.16308137253198,1.15704568331982,1.1513712874189,1.14554829317059,1.13941124478191,1.13339584413061,1.12796845007471,1.12249964014841,1.11608288819092,1.11295260576842,1.11138316889104,1.10971837626373,1.10802482404096,1.10587854330127,1.10364778684774,1.10182972831376,1.09986247668423,1.09755542910993,1.09468260872437,1.09347334392161,1.09233783978567,1.0909613209689,1.08931981339617,1.0878815420295,1.08639053110116,1.0848390691235,1.08329694719081,1.08222487979349,1.08120969736996
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",7.59646173665985,7.48175507029555,7.36608470444567,7.25055098456046,7.13554398186448,7.00645294046683,6.88027072379591,6.76239181870739,6.65122174697219,6.54697894964025,6.44520510787792,6.35362761323861,6.25878568129045,6.15765467068523,6.04933558193807,5.92737791515095,5.81778423631663,5.69828565450023,5.5687084647838,5.45115873844993,5.32093864619381,5.16567470472363,4.99716815454475,4.91611084482706,4.82650898975748,4.72916985571665,4.62244154743864,4.53983141023673,4.45641050142771,4.37159564007865,4.29590902140066,4.22790065103138
270,"GMB","Gambia",8.71610654412709,8.66895426494063,8.62122234788679,8.57469849819413,8.54439469095503,8.51487391859114,8.4842255299387,8.44830647205318,8.41204588185637,8.36981228838352,8.32535028225613,8.29616338149695,8.26987944576642,8.23984695694038,8.19637170088934,8.15404709331424,8.14141085033644,8.12112224375211,8.0738649856342,8.01495846966634,7.94661782334642,7.87577547282118,7.78678775667905,7.69147691778936,7.65410429892533,7.60431495228478,7.57016720589542,7.52606038842351,7.46890438991329,7.39872866519452,7.32870200201705,7.2578103991175
268,"GEO","Georgia",3.37732009507119,3.33421068770391,3.33311143873053,3.35597038832114,3.39369934187049,3.44159322396427,3.49239766437907,3.5408679021503,3.58847689046609,3.62402982295219,3.63571990608094,3.61736625620521,3.57601693582668,3.52436875830114,3.46638200091584,3.41303879417828,3.40584094127236,3.40889306837386,3.4278826199806,3.45523914589049,3.4818048664594,3.4406311158341,3.39488511470074,3.33570492043883,3.26428077835207,3.17632416110218,3.04868058282202,2.979629941693,2.91194982580109,2.88862147290358,2.87736875581042,2.86738251148562
276,"DEU","Germany",1.09528492729349,1.09078539696281,1.08671657590791,1.08235068478353,1.07822612114916,1.07496201974586,1.07185897614946,1.06939854665826,1.06697001775605,1.06467552595299,1.06177366938976,1.05826980974839,1.05725239100846,1.05636809940484,1.05555017719285,1.05455110343759,1.05341158270056,1.05218087842136,1.050823965834,1.04970232828742,1.04848877977795,1.04709387950421,1.04642233783696,1.0460931064418,1.04581789011006,1.04555788331674,1.0451952619758,1.04486017153854,1.04453910941801,1.04422273503646,1.04408883740207,1.04398660381711
288,"GHA","Ghana",8.87085904891001,8.8264846485251,8.7855759146865,8.7493655604143,8.71460541148594,8.68104114699851,8.64877405681721,8.61345151191016,8.58073914504407,8.55371817976071,8.52641077599057,8.51261376349936,8.50217769397388,8.49017212292545,8.4889106198041,8.4875399802354,8.48703502048171,8.4850411201635,8.46050694569334,8.44162596072749,8.42023404282404,8.39855583780013,8.37218301687133,8.35128846520577,8.33302390505337,8.30179057861182,8.26945497021983,8.23034236908653,8.17670673966601,8.12069750222028,8.06788490858757,8.01610224467453
300,"GRC","Greece",1.07720106296981,1.07558019816237,1.07402483090145,1.07285345163112,1.07218440626016,1.07136387368292,1.07110799707942,1.07062636849553,1.0700304439554,1.06924632744366,1.06886399873396,1.0687402605869,1.06737989260136,1.06589560224903,1.06442738527317,1.0635463072399,1.0625403725046,1.06163182595067,1.06084618318683,1.0598449189019,1.05894187270481,1.05817327116976,1.05740624316142,1.05728750733244,1.05725627748062,1.05707787611331,1.05670577748776,1.05631163888264,1.0557859707281,1.05514865222375,1.05478707256123,1.0543819525641
304,"GRL","Greenland",1.31592315636397,1.31946575362081,1.32030967528918,1.31784676458104,1.31335350196281,1.31148826637212,1.31022779491217,1.30400572891512,1.29329951092926,1.28593972904353,1.28098204427349,1.24979677829118,1.21986046341348,1.19467483401268,1.17371990147259,1.15457294715686,1.14368936848866,1.13443142839769,1.12610071895229,1.1179995388639,1.10958646049848,1.10688514481556,1.10517975108276,1.1042320693209,1.10317442926281,1.10171816101733,1.09950859320451,1.09726848711468,1.09638671570407,1.09498573583784,1.09373293246733,1.09259542571794
308,"GRD","Grenada",5.95865624106802,5.84277811643944,5.73131819702991,5.627204145316,5.52742056228989,5.43184390591654,5.34031527128009,5.24834102161463,5.15183175571976,5.05913105957079,4.97253287638237,4.89656166401934,4.83156075518347,4.75503987952568,4.68481797345144,4.60996626572069,4.59270204346924,4.57372183981805,4.56328117785019,4.57042247198647,4.57554950736548,4.58841676173194,4.59999974667819,4.60239498500751,4.59288643310031,4.571364318467,4.552029666641,4.51431075501272,4.47514763377298,4.43699575678609,4.41294409944444,4.39020930887775
320,"GTM","Guatemala",6.59777521431098,6.53944858963655,6.45837860916407,6.35545750792997,6.26478190549775,6.19588830483252,6.12417716629768,6.03523561521893,5.92202600100377,5.83312378463552,5.76335909189378,5.7282191416405,5.67408601213776,5.56204584443318,5.48311222825317,5.39809448389802,5.33589275370636,5.32402317736487,5.32806079512861,5.28258909112354,5.24247861895457,5.18928237323797,5.14662544800458,5.10339746379688,5.05323036610211,4.9356255171536,4.82520583096592,4.72243557063295,4.62201777942898,4.52889960143344,4.44650646456963,4.36720119443186
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",9.57822826976559,9.55625119138178,9.53434486394076,9.51252129004968,9.48831133334209,9.46433095959796,9.43817683699312,9.38136672263117,9.3253331979478,9.27334761296343,9.22643424712273,9.18343758674135,9.14103546689765,9.10403633040404,9.07071637376007,9.03837786141471,9.01297992502869,8.98487110896433,8.94294159951138,8.89959244801385,8.8488258685907,8.78927525660974,8.72172638168597,8.67641652340567,8.62654989580798,8.57366799996191,8.52343508674497,8.45242328138646,8.38637123414454,8.32584539085563,8.26578186616002,8.20761568654254
624,"GNB","Guinea-Bissau",9.18116060474039,9.14816757184294,9.11933486489316,9.08902901242696,9.05521019294,9.0218603367203,8.98647748038865,8.94179946541633,8.91232451025855,8.87556307071686,8.839580297838,8.84395336580286,8.84852927330235,8.85414450931887,8.8562651272159,8.8548884561871,8.85367345523648,8.84811679293529,8.82638258367092,8.80257718674228,8.77329046857797,8.73368138825697,8.69699210172196,8.66345133332697,8.62830200351151,8.57691380830489,8.53670545244966,8.48874485601741,8.43862602447592,8.38561043719883,8.33899908659382,8.29369550490262
328,"GUY","Guyana",6.4289930558426,6.38787745838765,6.36812734550778,6.34051525002058,6.31757518214987,6.29374124186513,6.26517738639136,6.23227945863202,6.2066188918981,6.18111906649018,6.1609135717144,6.14551479777067,6.13545970139018,6.17664376491903,6.21913272858439,6.26344511422651,6.29719685287539,6.3223052235176,6.35194613597067,6.38398329390316,6.38349493110141,6.38926600232679,6.39691340853784,6.40704658681248,6.41998656705073,6.3771234048009,6.33279187852462,6.28388060666945,6.23477839168318,6.18634677424019,6.10946384959562,6.04143090511211
332,"HTI","Haiti",8.57167093733799,8.54399793956554,8.52220267898591,8.50233234316573,8.48808215403949,8.47720101586251,8.46309892739595,8.44769392340314,8.43130191439688,8.41213834884303,8.39127747267034,8.37668162429997,8.36561566141012,8.35814041933092,8.35028543200603,8.34273433273005,8.32831082473268,8.31621539942312,8.30903607994649,8.30150789677828,8.29885563633562,8.29613340303707,8.29530084300401,8.29083796102555,8.28792417504871,8.2841826745811,8.28964996148656,8.27290027727316,8.25613041441983,8.24032255390314,8.22854192326058,8.21753873906662
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",4.58940116654955,4.51878799503674,4.43555791311479,4.34175785919425,4.24296239857501,4.13679505079619,4.04397644705341,3.97806677249168,3.90467379974786,3.83805104738647,3.7676328603788,3.70709390884274,3.68488225974563,3.66989911787457,3.66357224546091,3.60474137371553,3.56111205195167,3.51993244602001,3.49572156142249,3.48020126469415,3.46472838452251,3.44241192529706,3.42715393637731,3.39346776533325,3.3579100261421,3.3100915143364,3.25684703251853,3.21220730316396,3.16674426823959,3.1264939324904,3.09477558492037,3.06486552127238
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"HUN","Hungary",2.18563708192288,2.13559637000721,2.06742970708444,2.00487709702308,1.9479969283215,1.88615004849944,1.83050668012671,1.78318832040203,1.74046308735219,1.70641660408576,1.67317167842016,1.63700924018128,1.62780586370754,1.61816306281515,1.60732077281627,1.60008561952002,1.58986053785888,1.58352442309431,1.58004632441752,1.57132973138933,1.56437239810472,1.56467386715742,1.56673077158777,1.56913739972628,1.56872389287671,1.5650515575323,1.56021576155239,1.55462110522811,1.54265852553179,1.52958957656138,1.51952708675444,1.51036649442232
352,"ISL","Iceland",1.11806054347362,1.11514261367107,1.10917004021622,1.10342063821818,1.09798910604883,1.09309743297656,1.08868194736154,1.08418800625644,1.0794332398197,1.07466120385776,1.06990189525821,1.06545754820445,1.0635858647925,1.0624252976525,1.06155874989485,1.06067113555417,1.05951311066069,1.05809318410073,1.05669176972845,1.05588444845977,1.05544450870324,1.05456404045404,1.05411325218938,1.05333960715806,1.05243982321776,1.051399799462,1.0504035641714,1.04977289260291,1.04891248996187,1.04815739230757,1.04778731901648,1.04747629642125
356,"IND","India",7.27827050239021,7.23102285754843,7.18209979915179,7.13262961458802,7.08086501640823,7.0271461506389,6.97777887500548,6.92757550124165,6.83427098966048,6.75191418103964,6.67231277467709,6.59576157197488,6.52395401235474,6.45790896350603,6.39328925091185,6.32481457494285,6.2873458222717,6.24696373781518,6.22000461637019,6.19485141298761,6.17149673666658,6.101136082587,6.05078607421946,5.99121776685153,5.93244374359335,5.8728579461876,5.78278398349681,5.70628888072942,5.6341738736919,5.55688688739381,5.48901078128628,5.42457387816935
