"code","iso","country","GDB.raw.1999","GDB.raw.2000","GDB.raw.2001","GDB.raw.2002","GDB.raw.2003","GDB.raw.2004","GDB.raw.2005","GDB.raw.2006","GDB.raw.2007","GDB.raw.2008","GDB.raw.2009","GDB.raw.2010","GDB.raw.2011","GDB.raw.2012","GDB.raw.2013","GDB.raw.2014","GDB.raw.2015","GDB.raw.2016","GDB.raw.2017","GDB.raw.2018","GDB.raw.2019","GDB.raw.2020","GDB.raw.2021"
36,"AUS","Australia",0.0347012846476789,0.039179086118349,0.0404499296666996,0.0398354874426299,0.0388676732813593,0.0382205082991081,0.0372223270856264,0.0357162445796335,0.0344436816887239,0.0337690184991237,0.0331106632168585,0.032332067394911,0.0304992175699654,0.0296963556210528,0.0286278909940669,0.0280897812242469,0.0273427098862251,0.0265496559267484,0.0261542438512383,0.026526166097083,0.0262284706030413,0.0242209519183145,0.0221735726082886
40,"AUT","Austria",0.0235724827893051,0.0250087130312462,0.0262679941074149,0.0269281546205913,0.0255914984163494,0.0244589021501711,0.0233988594328869,0.0229068919387414,0.0228255986413859,0.0227117115436846,0.0198597812310126,0.0182137465475074,0.0171434232373782,0.01548309670932,0.0125195939043392,0.00990945666124121,0.00776974767000715,0.00756232210964836,0.00978318966090064,0.0132202637453873,0.0136956022401247,0.0098545545343649,0.00959633931985837
31,"AZE","Azerbaijan",-0.0836914528716084,-0.0494164818080083,-0.00285234394761913,0.0387281812382936,0.0699722537531136,0.0877358228410756,0.103557149396511,0.125687117514148,0.149272346275035,0.167332410077275,0.176762434124935,0.177213625720714,0.165550905354938,0.144380408895132,0.117810010908723,0.084405043212308,0.0557358051535517,0.0354734200269482,0.0240971851161103,0.0165513996500231,0.0134687909253992,0.00913330111430999,0.00686035831087461
44,"BHS","Bahamas",0.0218053962863074,0.0323139731753426,0.0387537089159007,0.0404831072081382,0.0373325588777547,0.032673424835358,0.0289940509915578,0.0258225366443297,0.0244883272953937,0.0158626615649671,0.00960208371644145,0.00577326404901513,0.00317010974152732,0.00340369631374671,0.000539814336160793,-0.00119373508563747,-0.000736895773317925,0.000616543168256767,0.00469192338509705,0.00812535494489164,0.00914625538840852,-0.0050199004427175,-0.00954526281331081
48,"BHR","Bahrain",0.0507861568754577,0.0449281119935594,0.0410759136361294,0.0378244280806621,0.0410580573024495,0.0433398800664568,0.0465250004372102,0.0502374128527128,0.0544850337047809,0.0586917781982976,0.0602925139847894,0.0611718698765702,0.0582186848481911,0.0530863400384138,0.0486460814289496,0.0448622230711397,0.0408800282456068,0.0376098770304321,0.0369666198671048,0.0369016538112581,0.0354916915981411,0.0299270491462305,0.0239236717509939
50,"BGD","Bangladesh",0.0464402431681927,0.0473167740167542,0.0476101550021599,0.0477540883177279,0.0479546173257455,0.0479303278705951,0.0490407359699085,0.0507922832920249,0.0531140605209282,0.055595595713366,0.057266140469739,0.058783530968241,0.0604549170284088,0.0613001387719345,0.0613267198601641,0.0607417726310417,0.0605790230384606,0.0612302992707652,0.0626164092933299,0.064496642705149,0.0663667947497588,0.0657953521379342,0.0655720142681684
52,"BRB","Barbados",0.0144709660526376,0.0232707226448168,0.0265989698942066,0.02469533797518,0.0220501274145031,0.0188995049415228,0.0166958220029134,0.0176308344884673,0.0198010164153219,0.0220806095014208,0.0193532586761804,0.0165722981141241,0.0109542547063566,0.00460580788218246,-0.00195920078746215,-0.00805679218138278,-0.0105218489784864,-0.00781932877624281,-0.0031864278778182,0.00183678837670009,0.00407475640297594,-0.0029846202565168,-0.0090255543193638
112,"BLR","Belarus",-0.0274570176031982,-0.00847339837482985,0.0140913954200137,0.0337608477049141,0.0510486207514784,0.0630469391757151,0.0665144154582451,0.0688659014148607,0.0742077311240159,0.0818123837821227,0.0824474453270079,0.0824658758906338,0.0795487837459674,0.071770595940317,0.0605951786294685,0.0500944907494398,0.0369329095970925,0.0239344720307024,0.0145116267814769,0.0105864921739243,0.00556511296862161,0.00305582018940354,0.00414897359974864
56,"BEL","Belgium",0.020054012092851,0.0228631429303052,0.0247977253351142,0.0260743758959243,0.0246003672144699,0.024344157335757,0.0240254997406686,0.023065519759903,0.0235679135465421,0.0225652957631601,0.0199095351584089,0.0191083818514803,0.0178875044705684,0.01605871485161,0.0131431005342491,0.0114988958499669,0.0107907112968306,0.010781653338908,0.0125542731405821,0.014316898862941,0.014465233018417,0.0114934439211141,0.0119861170223983
84,"BLZ","Belize",0.0410914144450509,0.0406036519766768,0.0430809191440955,0.049702414082275,0.0598848318403646,0.0666172642447305,0.0682146779774435,0.0660699483706961,0.0607977395445281,0.0499887790541911,0.0383596228693268,0.0305239286028669,0.022013929948238,0.0156636447762182,0.0145941877199429,0.0161279378975454,0.0183554508007289,0.0209302998746173,0.0225197361776623,0.0220552243233536,0.0217886286731874,0.0118515106125365,0.00911104613331815
204,"BEN","Benin",0.0449467796629803,0.0468584577766744,0.0488955520882184,0.0496904261674702,0.0503032856355188,0.0489980706629858,0.0466805527191263,0.0439816330802822,0.0429892623409802,0.0419045756193615,0.0401180718162717,0.0382242012890852,0.0368011419660712,0.0366838381975261,0.0383252967343064,0.0414997142988205,0.0416491632392497,0.0411319549060731,0.042640999366357,0.0460532202321209,0.0495188317581521,0.0507000198721108,0.0517516253638433
60,"BMU","Bermuda",0.0244203757231503,0.0338092175782301,0.0412949725436722,0.0431378406336991,0.0443404588494902,0.0426017457354246,0.0399309455915893,0.0375789860572908,0.0353320710214879,0.0299673803383069,0.0197247038964485,0.0114059898897825,0.00436191605197989,-0.00663880221604696,-0.0150548641847363,-0.0230723187782238,-0.0279908571817401,-0.0280926720678595,-0.0217907461849167,-0.0145460224045121,-0.00869774942548784,-0.00685519024324144,-0.00264116236872625
64,"BTN","Bhutan",0.0495159269045924,0.0542551319505757,0.0575706363882693,0.0632320484334605,0.067014847887334,0.0692304989935333,0.0718688024000589,0.0737332016638654,0.0804445654158632,0.0837110483661272,0.0861304020905558,0.0874922834173604,0.0880231753744882,0.087919426974121,0.0840865726896267,0.0781219935574351,0.0714213285867107,0.0646888617550223,0.0630356661063234,0.0585129994358562,0.0541496580515357,0.0441617594168202,0.0371601162434037
68,"BOL","Bolivia",0.0414569999060006,0.0396785080149327,0.0377456470113025,0.0341226489675761,0.0305970838060585,0.0284089399210337,0.0277492287327155,0.0286391408156899,0.031295073740331,0.036676727542871,0.0400633201924079,0.0429185788923936,0.0450640176983532,0.0465670483017473,0.0481587817999309,0.049611978729226,0.0506074346281231,0.0510170715754032,0.0507117023118087,0.0508053687763459,0.0485521917844254,0.0381850043959493,0.0307148564021835
70,"BIH","Bosnia and Herzegovina",NA,NA,NA,NA,0.187625402741369,0.138952247818631,0.0864826420248486,0.0649306145339479,0.0561027372399443,0.0519146011242477,0.0449773002310534,0.0410692289195405,0.0349578976770204,0.0275834070997805,0.0206774640995895,0.0153441105027718,0.01165826381081,0.0107062062696668,0.0130415819232055,0.0190443258763187,0.0227786084715529,0.0228364121951874,0.0256041082132781
72,"BWA","Botswana",0.0496832885028344,0.0498319487110279,0.0490982294424536,0.0485742571497711,0.0464114240333049,0.0423926761032687,0.0398993991509116,0.0404617779941174,0.0440403275172079,0.0443022518840925,0.0365272403098891,0.032913811003124,0.029574644250014,0.0257771706824639,0.0273222677735923,0.0294014903718567,0.0269820118871893,0.0303814462460958,0.0364760540772955,0.0438654292783049,0.0389619037162265,0.0299137696629448,0.0281914823761786
76,"BRA","Brazil",0.0291157759014491,0.0294367220665235,0.0280271951141626,0.0246858090277808,0.0215907989179469,0.0222793738230471,0.0243401797835141,0.0269781783449119,0.0319071286025387,0.0362395423194148,0.0365891655728625,0.039845343147749,0.0417188841297575,0.0418812720864565,0.0397720135332065,0.0368712325173954,0.0298252903539722,0.0202082927555312,0.012889559197103,0.00800862310458617,0.00220692858067228,-0.00256533093478828,-0.00259954291654163
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"BRN","Brunei Darussalam",0.0212889958299667,0.0192059009622463,0.0180000184434514,0.0193764733608086,0.0199699430577251,0.020049079937579,0.020743330262428,0.0236819923413532,0.0234244951235101,0.0192224573417201,0.0138019817315844,0.0100264799423415,0.00844965258106933,0.0081539744299286,0.00718072351504984,0.00434698479993445,0.00113161169742493,-0.000912592502828158,-0.00164488106359961,-0.00330475227747085,-0.00397967179325898,-0.00290850274177867,-0.000659775020979025
100,"BGR","Bulgaria",-0.020095272177761,-0.014825729022354,-0.0104510299436457,-0.00659603344542459,-0.00116707156763907,0.00792741513907957,0.0212079255322435,0.0397606475091199,0.0493003152454088,0.0598364931055477,0.0568214132243379,0.051749067426726,0.0448261374610064,0.0368992056787241,0.0274602573959586,0.0189129752482673,0.0135673987202929,0.0114289056802133,0.0126747062229624,0.017399370166655,0.0204121826406896,0.0196918540435478,0.0226412155529763
854,"BFA","Burkina Faso",0.0547888048769483,0.0563634154692174,0.0611193001701791,0.0621454085264355,0.0630382620478078,0.0599703232021789,0.0578346980707094,0.0584282264903571,0.0580860872314004,0.0586603743342151,0.058820514940124,0.05838903828621,0.0587854147973068,0.0584040715113714,0.0589254201144322,0.0575753886912491,0.0569183745337833,0.0570640390179964,0.056746403822834,0.0570615493422459,0.0554997222373621,0.0532990099970732,0.0527983318908494
108,"BDI","Burundi",-0.0324328091775696,-0.0326397771816541,-0.0262747821720895,-0.0141677983322674,-0.0045185990997394,0.00692518228472871,0.0140907425431906,0.0181271429505996,0.0208487026509925,0.026644720241195,0.0310912945403348,0.0343890645922904,0.0372018814680306,0.0411151809531001,0.0425150165068509,0.0443941754538275,0.0395407029543582,0.0335630138104877,0.0265422728881808,0.0203886126465656,0.0149045272250843,0.0103534157708034,0.00739032785084714
132,"CPV","Cabo Verde",0.120080877596993,0.127100143396964,0.121799115489623,0.112641843500566,0.0983216438474463,0.0895722997952821,0.0824235501982702,0.0764685542296457,0.0757140371150007,0.0760604762286097,0.0728514115093715,0.0711910487248859,0.0660931833140721,0.0578185412632219,0.0460804309347087,0.0351704104954049,0.0243477591179557,0.0169780456110851,0.01719443754934,0.0215042447110589,0.0255282772690211,0.0182750097447051,0.0162449668679565
116,"KHM","Cambodia",0.0530557081945819,0.0505659248776626,0.0491050239424735,0.0474423016331129,0.0778198954453215,0.0804463923273584,0.0870985759886764,0.0934175932430752,0.0971761738393577,0.0961069194954953,0.0915409419575779,0.0866987180632581,0.0814665060109956,0.0750661603893874,0.0687293024642814,0.0636649820619539,0.0619789275131608,0.0628044256826736,0.0662783108102323,0.0707490589508462,0.071333255874424,0.0654157620512636,0.0585071619720203
120,"CMR","Cameroon",0.00991099203763746,0.0219242049827943,0.0324434581867898,0.0409881230765288,0.0435184285691974,0.0461685595622823,0.0463713652719377,0.0459714465604957,0.0455111381514517,0.0443325988492547,0.0423759827416355,0.0396056229997583,0.0367311629229119,0.0346447234908998,0.034163433486575,0.0367654639731447,0.0394057785445239,0.0421213852683644,0.0446264393093645,0.0462465399100724,0.0463947931115445,0.0433793538276968,0.0397605436341315
124,"CAN","Canada",0.0282277273631879,0.0343669829617896,0.0365194399293276,0.0369248016808708,0.0358435422709105,0.0353144727942656,0.0343719208150404,0.031918845355438,0.0294288706052406,0.0262298408385846,0.021287865220099,0.0189603931542541,0.0172855765263975,0.0161604283680423,0.0152376294229419,0.0155940608591734,0.016129233194776,0.0169640632017207,0.0190326726776395,0.0213706420957094,0.0205667562725977,0.0160963082447643,0.0144909977448762
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00293894702842601,0.00223097176445508,0.0106618174647777,0.0206503945068115,0.0265799110363762,0.0248015579558027,0.0226636208804507
140,"CAF","Central African Republic",0.0183619843235225,0.0223773712119784,0.0270358632244652,0.0270961953950883,0.0209736498941084,0.0187960245529533,0.019148707849663,0.0173698213174565,0.018570314234696,0.0210758094210146,0.0279655996819714,0.032457527352308,0.0381578542959637,0.045019257338601,0.0182674127492857,-0.00323102294019861,-0.0200877687660355,-0.0302825177405723,-0.0342294192851997,-0.0339621118868052,-0.0260073036206423,-0.0131617056877656,0.00492862534489791
148,"TCD","Chad",0.0226677828177375,0.020637160827655,0.0275573695517228,0.0412740276719588,0.0477806249265134,0.0706736837287292,0.0944272754993727,0.10848011957542,0.116680642852102,0.11998839286959,0.114035679354308,0.103332337902987,0.0873709246644829,0.0706624480510996,0.0554215342854272,0.0539342792966007,0.0575251486658173,0.0518103139975101,0.0415596893302683,0.0305600171151221,0.0201551893793637,0.0135758810124984,0.00424142013505202
152,"CHL","Chile",0.0672230001534311,0.060342904945202,0.0528653928426535,0.0475319160373211,0.0431572688329502,0.0399780003368051,0.0398683822256787,0.0419335533745042,0.0461832066777264,0.0500263185300218,0.0476700968805559,0.0467023752271363,0.0459951431851888,0.0451724112338436,0.0433475950706959,0.0411391671367305,0.0387933404400786,0.0366739921271324,0.0345028814850474,0.0332780264909753,0.0278769406293311,0.0189053385434614,0.0176430119023283
156,"CHN","China",0.109827953770375,0.104042530495476,0.0963670927162292,0.0906131129457686,0.0876244750665267,0.0873309370965361,0.0894127932966304,0.0938563248028694,0.100694641973328,0.105952467495014,0.109117946246709,0.111206381266745,0.111244564353864,0.108686084636876,0.104258337944327,0.0981222373667372,0.0912609930202799,0.0849617379045737,0.0809279939160739,0.0769459679416711,0.07275952534499,0.067509587926351,0.0647673572137335
170,"COL","Colombia",0.0335176440719953,0.028333536105895,0.022172353452556,0.0168829458244319,0.014257657312263,0.0154719725624648,0.0199343934274179,0.0266527913378567,0.0360458372015966,0.0439536685116357,0.0454067799604632,0.0465421841239579,0.047641327387103,0.0469819722617664,0.046015659608456,0.0451926509153795,0.0434320554107677,0.0417241355909639,0.0402356090197873,0.0380079546757297,0.0340283981175971,0.0244526619157264,0.0221192128692016
174,"COM","Comoros",0.0116512463709413,0.0186329066860118,0.0207035392435777,0.0262130229471311,0.0322322081974094,0.0329890482312625,0.0342267700440231,0.0325944458900529,0.0302011639458941,0.0273439103896542,0.0237432263730277,0.025257381168998,0.0274426452853489,0.0295505348069454,0.0320326879102717,0.0331920418843203,0.0330867424592292,0.0329938620159951,0.0318512282055814,0.0313238169987078,0.0299393181677226,0.0271484868731728,0.0249642222531692
184,"COK","Cook Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"CRI","Costa Rica",0.0499784772775358,0.0488057090060887,0.0450807959999797,0.043193723027191,0.0429629896163226,0.0430832745353722,0.0430781225393788,0.0428758744602431,0.0449975205760991,0.0483673180424522,0.0481834405002948,0.0483315977792227,0.0478543844056329,0.0468528165585735,0.0444413968938904,0.0415010213864633,0.0379056028561777,0.0361890635609634,0.0372576416778816,0.0384919553761549,0.036229776296123,0.0306088425984488,0.0286204559578283
384,"CIV","Cote d'Ivoire",0.0391246029227525,0.042574161151264,0.0411531233818534,0.0346289569982769,0.0222897139332139,0.00996576093582768,0.000255963195115338,-0.00486201395679819,-0.00463596822926637,0.000514768425321055,0.00795392015447161,0.0181828351732993,0.0223178894491292,0.0274801518228449,0.032611588241114,0.0406254790994658,0.0481947857245792,0.0557953802780164,0.0617982494916156,0.0676877460391472,0.0720315390401709,0.0742986485434938,0.0692350319482695
191,"HRV","Croatia",NA,NA,0.0431823120955759,0.0451667536120726,0.0399485635269299,0.0348317368166711,0.0351066911254123,0.037405597723867,0.0419148933444433,0.0445739690903664,0.0379245819967702,0.0289085485585017,0.0188634811808024,0.00868292497894352,0.000280217721952747,-0.00659503512879323,-0.00978900344868006,-0.00819621017183469,-0.00164427751705587,0.00787583194896779,0.0142781644055603,0.0135573935382278,0.0191899223617666
192,"CUB","Cuba",-0.0158603309405488,0.00671595464735408,0.0256111534955086,0.0371148333838611,0.0379182539910672,0.0381631674282457,0.0412588299699326,0.0502115705559047,0.0587405992480534,0.0627194210377389,0.064236407255152,0.0642208406275424,0.0614922819910786,0.0550272907931688,0.0461574824415156,0.0354318571464216,0.0287482705731699,0.0251963029853879,0.0238181498377228,0.0234614473295383,0.021248988977322,0.0116885984495243,0.00394558017788738
531,"CUW","Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00900833149703728,0.0100820075577503,0.0102090383618754,0.00959288652039736,0.00780659554006147,0.00472167359723197,0.00165143893711783,-0.00136212328208507,-0.00394805196477455,-0.00602803426033371,-0.00953471009653284,-0.0227799187544323,-0.0297720424477671
196,"CYP","Cyprus",0.0450266799444914,0.0467234517588357,0.0454869509780209,0.0465441187156199,0.0441852745032716,0.0430020607009263,0.0446008053776101,0.0445975020620377,0.0437250118759005,0.043206726298918,0.0394162299132568,0.036310732222065,0.0319685343229767,0.0244893873646441,0.012274524254178,0.000907493964982242,-0.0061521350348881,-0.00729080509108149,-0.00292863136587029,0.00595604729559596,0.0153752918796743,0.021851141155613,0.0310146236396489
203,"CZE","Czech Republic",0.0124604586839303,0.0214110588495595,0.0230496260898587,0.0226931878210728,0.021569326137084,0.0218195542286377,0.0265064248744575,0.0343029970110473,0.0410723938816409,0.0445742558504028,0.0413776491717426,0.0381226587010597,0.0339891684390699,0.0267368988323797,0.0184646235467891,0.0116884582322834,0.00947224813117686,0.0105182185566137,0.0159745101786823,0.0230231775645771,0.0264381189752041,0.0252882563158896,0.0252370584934283
180,"COD","Dem. Rep. Congo",-0.0502141475272676,-0.0433489264354677,-0.0364719991447553,-0.0291931451772161,-0.0240153912677075,-0.0158909458250318,-0.00321751176275331,0.0119419784953059,0.0261621054751198,0.0407579234566562,0.0509920463374665,0.0561778123365133,0.0578676115140269,0.0585788203763917,0.0603327260557729,0.0640860170873148,0.067752351493815,0.0681678598757249,0.0670720058159637,0.0659197859501812,0.0616822432908448,0.0555777990488808,0.0505985771503104
208,"DNK","Denmark",0.0270372068775562,0.0290467969377495,0.0291805180020861,0.0276887853401728,0.0234032732996874,0.0210800640238602,0.0193380977687423,0.0190227209967251,0.0186184769804709,0.0169338511252846,0.0122916614897484,0.010003559910813,0.00806444061864586,0.00556804466804039,0.00288116799979887,0.00180704091337236,0.00263684306106682,0.0068822232557233,0.0124561524776565,0.0177339906161833,0.0190573249323427,0.0183363149372717,0.0194455180450694
262,"DJI","Djibouti",NA,-0.0174466890249088,-0.0114817570295429,-0.0020731177789467,0.00546009297642991,0.013414944162867,0.0199880018914489,0.0250528766922158,0.0294335217793145,0.0337131566795694,0.0367727605601105,0.038674445290013,0.0414258835985799,0.0425186055692308,0.0386328058322352,0.0365005110763177,0.0360672482546205,0.0377145980338807,0.0404280006943312,0.0443304278809569,0.0471287484251186,0.0476699472830062,0.0503844722938014
212,"DMA","Dominica",0.0211788981482111,0.0218888129047359,0.0209864857510909,0.0175467074247868,0.0172779148462598,0.0165007873536389,0.0155464298235199,0.0169114681899281,0.020704740990638,0.0279155475393393,0.0313579677563967,0.033573988822974,0.0326193998675361,0.0261307153346479,0.0201449941059697,0.0165295668589667,0.00937772900341272,0.00478782230795938,-0.00120842486517159,-0.00092887568044242,0.00167849539597542,-0.00576003487563037,-0.0081387292652827
214,"DOM","Dominican Republic",0.0625903465392605,0.0634648691219513,0.0589586836617075,0.0568858340353962,0.0522391114820906,0.0451808846015356,0.0414816483640883,0.0407266984606827,0.043492208403118,0.0462881793255554,0.0477620793241151,0.0517206762577707,0.0534171403851007,0.0539060317404498,0.0505637863684889,0.0465341298982169,0.0457221421467338,0.0481084232902698,0.0517898479197993,0.0555599214343929,0.0563446215011987,0.0517639899970999,0.0509279848246995
218,"ECU","Ecuador",0.0249117680522275,0.0205304543524671,0.018730933061863,0.0181427757265333,0.0176948003368516,0.0216970354098514,0.0268716451564779,0.0320412452193015,0.0374096932151762,0.0448059608586271,0.0450456055690489,0.0432078496873292,0.0433167963180783,0.0437786929151018,0.0431069279561571,0.0440201155333735,0.0430826201266081,0.0395938501024051,0.034813372646628,0.0308860991847284,0.0238708446602431,0.0113714866836925,0.00440630161730815
818,"EGY","Egypt",0.0443441260246318,0.0490084630630703,0.0507992729269413,0.0510452234149754,0.0493878687265363,0.0470183307639493,0.0445810601539622,0.0436039708889975,0.0443243311840082,0.0466466714120226,0.0493661777036511,0.0531214915900755,0.0542862100717543,0.0525512387096345,0.0484745300470752,0.0432151312333433,0.0379806796733435,0.0343163058596789,0.0325691288463916,0.0337276517415339,0.0365295105041115,0.0401160337705118,0.0422782967969044
222,"SLV","El Salvador",0.0377741939364487,0.0340526408130526,0.0277482324458658,0.0229745532783232,0.0195834767260825,0.0169709669439664,0.016602399074968,0.0170076055261421,0.0179694060975613,0.0194711603649462,0.0189063620249272,0.0184395799628143,0.0187014125586091,0.0192746773151773,0.0196851796308566,0.0191101996874923,0.0190389335444217,0.0206628111396672,0.0224006423322765,0.0244778215828974,0.0239933918504529,0.0171619485090559,0.0166153469779211
226,"GNQ","Equatorial Guinea",0.366829397216625,0.402818748188506,0.429480532443322,0.442518767150376,0.421486693564274,0.386353214197172,0.323950562299818,0.261736402795438,0.244004549702815,0.223677394039676,0.192994111163393,0.14437500656879,0.11663241044298,0.0920576532136803,0.0612850543728425,0.0428463294657739,0.0230140518574551,-0.000285759816520681,-0.0185855966181919,-0.0287097686747015,-0.0375006690067178,-0.0502927935767821,-0.055958856876151
232,"ERI","Eritrea",NA,NA,0.0481962338752928,0.031476256358717,0.015551627887523,0.00910095825002344,0.00345587629405397,0.000985541953759439,0.00337882840928683,-0.00497059281462497,-0.00433353833818173,-0.00560976441255523,0.00960334351931191,0.0246932738442647,0.028568491479023,0.0464415975310168,0.0477581137271903,0.0499188366466983,0.0434557185677868,0.0272928489456186,0.0153328343031405,0.00555681950257725,0.00921041763197983
233,"EST","Estonia",NA,NA,NA,0.057667595828671,0.0626683017494472,0.0633115378163316,0.0653258409833997,0.0676741926810358,0.0739169778376161,0.0716166889142837,0.0526741662667245,0.03697681441115,0.0252691111265526,0.0156379294143358,0.00800820697694493,0.003384815010125,0.00322993955776707,0.00927493164906967,0.0224375194152666,0.033418119420638,0.0336901235473002,0.0309359260494178,0.0333418017295701
748,"SWZ","Eswatini",0.0324835679962248,0.0322830433137202,0.0302334252654257,0.02922742207523,0.028774023233741,0.0281699266353181,0.0301441001684815,0.0339182993244793,0.0379211699450439,0.0396573180692339,0.0399865783593771,0.0395027793786626,0.0366276586937382,0.0351741824173595,0.0338557033467042,0.0308891317285009,0.0288896027853296,0.0276560886186863,0.0272974306205669,0.0258799740232214,0.023902806679762,0.0203477704541319,0.0199502925333661
231,"ETH","Ethiopia",0.037438540692863,0.0465771908882755,0.0517080089004143,0.0459452266456348,0.0408395880247221,0.0402826969776846,0.0441214436067483,0.0552798310576186,0.0683437444020185,0.0772534775934925,0.0852042418318069,0.0943711426182008,0.104782030422272,0.109916554144927,0.107129674807878,0.105616247275905,0.104695090842906,0.103360671859743,0.10226692808575,0.0996758738649723,0.0956216077466963,0.0913575501688173,0.0865435521223894
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
