"code","iso","country","LEX.raw.1990","LEX.raw.1991","LEX.raw.1992","LEX.raw.1993","LEX.raw.1994","LEX.raw.1995","LEX.raw.1996","LEX.raw.1997","LEX.raw.1998","LEX.raw.1999","LEX.raw.2000","LEX.raw.2001","LEX.raw.2002","LEX.raw.2003","LEX.raw.2004","LEX.raw.2005","LEX.raw.2006","LEX.raw.2007","LEX.raw.2008","LEX.raw.2009","LEX.raw.2010","LEX.raw.2011","LEX.raw.2012","LEX.raw.2013","LEX.raw.2014","LEX.raw.2015","LEX.raw.2016","LEX.raw.2017","LEX.raw.2018","LEX.raw.2019","LEX.raw.2020","LEX.raw.2021"
36,"AUS","Australia",8.29498233403312,7.95481309921149,7.65604246687046,7.36287448951518,7.07232609477824,6.8033566670994,6.55374982479491,6.31639551486141,6.09968621386084,5.89630477875802,5.70502935022934,5.52462069444284,5.3565073510475,5.20970552933752,5.15489722947156,4.02457200959443,3.14328818281608,2.44104124957673,1.87913368188436,1.43729677072413,1.41067007516321,1.38806495673695,1.36577999927551,1.34004856328889,1.31549341580662,1.29460629798076,1.27438999738082,1.25332282926828,1.23173291524896,1.21353154705434,1.2191746233765,1.22580323983559
40,"AUT","Austria",6.02066171368244,5.96100445951597,5.8938702978355,5.78712366658888,5.6559763687676,5.54645286425163,5.45281087818498,5.3754486636306,5.33011878465979,5.31014882604896,4.21394304535644,3.29787063411977,2.57559126535953,2.02259298259474,1.6019967550778,1.60607326257915,1.60061086374319,1.58247236680744,1.55371946777184,1.52893673180847,1.50005434966362,1.46785726019754,1.43966444133386,1.41975424234712,1.40386360079688,1.39070985765529,1.37430233839999,1.3509168445261,1.32398957429318,1.29795783882693,1.29489418560425,1.293097139611
31,"AZE","Azerbaijan",5.89667927061139,5.84825693075977,5.83734773166617,5.85280398775994,5.88275647345874,5.94590098478951,6.03235148189332,6.13749573352036,6.25672634673721,6.3713595087365,6.45712408419203,6.50562347165177,6.4987453483081,6.50243590183375,6.4870679610032,6.38925401093803,5.88826751467385,5.37429729339843,4.90798467652193,4.50610168442253,4.12536530616479,4.01507934732713,3.92661162343223,3.84378650681492,3.76530398978167,3.69898798277275,3.65009437050996,3.60439004652585,3.56893384786232,3.51579672344213,3.4797674158834,3.45600469719804
44,"BHS","Bahamas",6.06740055639383,5.92945681831513,5.78729074172374,5.67157559155497,5.58529969799635,5.52512670650654,5.4710129287787,5.43166467288032,5.42529388993459,5.43156411380436,4.86987748637574,4.27711605952127,3.65211835489675,3.0498706651361,2.508264068808,2.40012375510044,2.29283129063339,2.18437366195714,2.09843758919458,2.03179601103834,1.96479147607247,1.91810517751446,1.87989489094455,1.85537352582866,1.83352021282489,1.81437309230733,1.8043936648496,1.79819718224729,1.7887742349511,1.77718379960968,1.79085075999259,1.8017937671062
48,"BHR","Bahrain",8.96424240299032,8.78592600025337,8.63448995650549,8.49697601481131,8.35879815766566,8.20788923249781,7.98277112061244,7.7680913148506,7.57190034342023,7.3813774364472,7.20726917352877,7.03146873154488,6.84761863637266,6.64534161600956,5.57958341271052,4.70770531150556,3.98537240368931,3.36704851955344,2.83432991386949,2.79800714387579,2.77061498333872,2.74860187010724,2.71366423208898,2.66207067839586,2.60460802086459,2.53449939749641,2.46322114560418,2.38670069766186,2.31373630916346,2.24171149491622,2.1975845949262,2.17005329513469
50,"BGD","Bangladesh",20.7208748022845,20.1542303588317,19.6554980779037,19.2171415455685,18.7903879580105,18.3908952763059,17.9786415478151,17.5636596106688,16.5792830110645,15.6555575852963,14.7606110210544,13.8977517219881,13.0952927427924,12.8081707567654,12.4932022939635,12.1265554514818,11.7373779346274,11.3130330243811,10.941413145122,10.5574608298087,10.1841367166871,9.82058414891519,9.48082713458227,9.16397330844443,8.83333461097216,8.49521909653847,8.16500718776311,7.84853700082712,7.54570138326803,7.24623284985931,6.99842598355848,6.78008695729357
52,"BRB","Barbados",7.88053124889708,7.81761755028134,7.70168827493822,7.55959715997885,7.46928744822921,7.44839646526934,6.81337739056988,6.18329662209955,5.55383567632006,4.87766257493959,4.20135798184012,4.0518837278147,3.88068563037843,3.72802012905065,3.61091223951177,3.51847469616404,3.44013822638123,3.33972867886367,3.27544267426067,3.2238515366685,3.18428321475308,3.18001202185416,3.20722452057349,3.25158119702919,3.28369528308143,3.30686596394811,3.31671652728659,3.32041044565289,3.31026813872054,3.28798607207976,3.28737283364807,3.28590900399044
112,"BLR","Belarus",6.40864948052977,6.37127737564174,6.24593317011511,6.09654113622705,5.9906645008412,5.90749740117633,5.86141823263353,5.84588744086992,5.83028334698499,5.79235091280406,5.70257901141361,5.59139224677803,5.48811161727322,5.38802550930048,5.28087288403642,5.21080620198302,4.5621594023269,3.94068141007681,3.34762619345117,2.8269606655167,2.37488679081335,2.29727729692985,2.23662863924536,2.17300856059296,2.09093667843282,2.04074790401952,2.00993897009059,1.95317438536969,1.90551796524697,1.87118216141203,1.85344379555349,1.83933960112833
56,"BEL","Belgium",11.6149672336567,11.4116812427664,11.172086625588,10.9250728762619,10.7111662845905,10.5424895671178,10.3891860529551,10.2436638945489,10.1203429787911,10.02509449498,8.1677731002907,6.57498814556727,5.26145122074151,4.24870448776183,3.43784873863981,3.39693892799543,3.35530599621546,3.30328676591435,3.24739451492604,3.19810229891772,3.13519388102216,3.07692494135994,3.02563491936532,2.9772870564677,2.93193166916823,2.88428854385166,2.8376108085344,2.78614087796364,2.73649537693485,2.69030738220002,2.6868999326704,2.68542001377051
84,"BLZ","Belize",8.90933109679742,8.52213265631186,8.11043834558853,7.68713735845985,7.31043179465224,6.99376385241882,6.76345559187387,6.61616556606087,6.53612038371088,6.49831212918022,6.00560963795417,5.49522481213301,4.97292147222783,4.45380682315455,3.96418537840806,3.83966239156091,3.72058787558302,3.6199209902959,3.54273308786577,3.47943269149415,3.41476385508013,3.35281818613257,3.29057084873665,3.23664438165084,3.18107272208818,3.12111986117675,3.06757137891104,3.01355819181346,2.95933310822596,2.90785940587494,2.88371232055232,2.86524750209403
204,"BEN","Benin",12.4208901474344,12.2665526998142,12.1065599595716,11.9395930445951,11.7821820461294,11.6049121688427,11.4224136790455,11.217083942918,11.0086691363291,10.7843892936251,10.5512532458668,10.3395858035936,10.1422217866552,9.95839639762793,9.39568111636439,8.87882502792101,8.40276606027487,7.95309405965697,7.53361657388745,7.40807247927351,7.29151736887076,7.18264152009556,7.04475191740887,6.90711471446712,6.75401477931177,6.60437412832184,6.46064217015423,6.30804160267005,6.15805186121748,6.00386769646454,5.8663515941519,5.7447362926416
60,"BMU","Bermuda",5.14172391716732,5.08493192559808,5.05216672289334,5.01902036308532,5.00340483803659,5.01134851795213,5.02882354294663,5.06472916045151,5.10386673253256,5.1033147763736,4.32549661665888,3.5576934536673,2.83871337539768,2.20485896458409,1.66829303216251,1.56442779902653,1.47258122810773,1.39465002849597,1.33805125974268,1.31448420863505,1.32115818717556,1.34503633161224,1.35981782423684,1.35587666704908,1.33663195662193,1.30360036789757,1.25151390752278,1.17940114719286,1.11195386272239,1.04900022371598,1.01055041122288,0.981242530966525
64,"BTN","Bhutan",23.7617916282183,23.1802349120222,22.5855066378243,21.9318915475648,21.2090757077224,20.4058563298001,19.5314690286945,17.8970117846581,16.4588816536097,15.134637818306,13.8915562464594,12.6925518456761,12.0878611941507,11.5357763059772,11.0153953080067,10.5125535659013,10.0389888569069,9.536206040095,9.06412887420453,8.61252690569054,8.13689089415392,7.7487864738209,7.42353700886984,7.14515662245001,6.91589681780518,6.69192931573907,6.4688528308409,6.2629241950419,6.08061222732989,5.90898431567066,5.7717654723096,5.65006680962664
68,"BOL","Bolivia",15.8113082541598,15.5509713336665,15.2920036719342,15.0115521996049,14.7049581562234,13.6600544962411,12.6911227828763,11.7840427183304,10.9430188727358,10.1850419038772,9.99543878389587,9.81853010156095,9.64465677894851,9.46775698221473,9.26413014613325,9.03694968700159,8.79406886617297,8.55270324478068,8.33134741770745,8.14981552334537,7.90590153263405,7.6333425654598,7.36822704964583,7.10356660951541,6.85558021992343,6.63026016772325,6.42173632507072,6.2326366546794,6.05800573490729,5.89434112617736,5.79455323416686,5.73276184971299
70,"BIH","Bosnia and Herzegovina",10.9025946403788,10.7967925510133,10.8132265109315,10.8060460736577,10.6810240414129,10.3746311034678,9.51262318867454,8.65565072499543,8.00319901299994,7.52226403383066,7.21935330598883,7.00849144237014,6.85297863157457,6.74850724013303,6.23308767373774,5.72983180551219,5.21335248879345,4.69964884343359,4.19760288943384,4.06770881019767,3.9607990628112,3.85967613265944,3.77429188815646,3.68632072327333,3.59303960619244,3.50257424843426,3.4190251863964,3.32815861260727,3.24303732893477,3.16177779972983,3.11733928223481,3.0859150504811
72,"BWA","Botswana",12.4148474930102,11.9354427652565,11.5202238892871,11.1533777360465,10.8293563857559,10.5266281089643,10.2245369773397,9.93355265789034,9.67651625482282,9.42189343039145,9.18708802360543,8.98440988078252,8.78249950824872,8.57894118556854,7.89747070512123,7.24444343548986,6.62230611302592,6.02649263555264,5.38117241467882,5.17670981844239,4.9545096120998,4.74004118104426,4.55908782035002,4.39113888409742,4.22710977423305,4.09198674927582,3.96230627029771,3.84656926682056,3.74183106216887,3.64310471866799,3.5813657340022,3.53283346262335
76,"BRA","Brazil",11.7227188126577,11.4264399230261,11.1665213263032,10.9279470555636,10.0642257471032,9.23544234498892,8.44848513647516,7.64692775347499,6.880922443119,6.62395155630203,6.37467986951978,6.15821761116546,5.95157192691825,5.7637263254122,5.56300319565004,5.35193549445006,5.12329545396457,4.85536484887974,4.60788467662822,4.37851754989073,4.13037698600154,3.90353267285469,3.71250134680031,3.54043698407793,3.39170005035594,3.26847903623274,3.18085775616432,3.10285026689877,3.03909566786812,2.9821183558925,2.95243502426512,2.92685016094554
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"BRN","Brunei Darussalam",7.81099917990233,7.66168706317335,7.49464463053562,7.27555839092209,7.04762789480985,5.88979212753847,4.9759671527702,4.20813780548378,3.5811158852274,3.05029524465332,2.99295824843128,2.92521073187812,2.8386432443263,2.73835213306645,2.6409434466573,2.55139395992439,2.47066277072834,2.41026310034087,2.35070024434706,2.31802706045739,2.26121306968817,2.18717731010145,2.07582135475527,1.97727493311487,1.89419153634478,1.84450887067488,1.8300887953211,1.81553510914816,1.82226997456048,1.82669460571491,1.83402616992619,1.84122821868008
100,"BGR","Bulgaria",7.24404116578397,6.98904498096099,6.7787216352828,6.59411657085535,6.44110264585372,6.3381515365268,6.27960766536,6.30653807923156,6.41729630572127,6.52322867885316,5.69565222721612,4.90059523328377,4.20203930372374,3.61160201211801,3.11517825861186,3.11926277916401,3.10750283495564,3.07086507249268,2.99935502823238,2.91439325727479,2.81284098006612,2.71232274572781,2.62945150153979,2.5601930498837,2.49268296570764,2.43500863218959,2.39524261611216,2.36625921308141,2.32158678696499,2.26703242882654,2.23625774088519,2.21173970373485
854,"BFA","Burkina Faso",23.3318147687229,23.030031625105,22.7572078545238,22.4940259955766,22.2590883229956,21.999848627742,21.7006429886778,21.3915649514428,21.064733908562,20.727125414561,20.4644634634985,20.1908949614545,19.9184048549919,19.6269078639259,18.5011704581381,17.4003897456116,16.3720133927362,15.3912844750202,14.4230143234667,14.1298872630857,13.847529342939,13.557780984102,13.1423341977425,12.7828114839513,12.4283637990528,12.0974738028075,11.7255875748522,11.384343484772,11.0872530419473,10.8059682648951,10.5819366799283,10.4033907225584
108,"BDI","Burundi",14.1765520539948,13.9651974223973,13.775659910242,13.6208028881699,13.4822239297419,13.3700963692593,13.2984109151899,13.2470483701577,13.1497959988071,13.0437810704229,12.9663083634927,12.8882378076333,12.7817565767827,12.6521257975757,12.0370868990364,11.4484337316823,10.8858808766525,10.3512675405747,9.84484319263511,9.72294232019645,9.57642478594799,9.42944693082971,9.26041750477162,9.10533436251,8.94795997385944,8.83987011704506,8.7270245029001,8.61678476659867,8.50445049450505,8.39523602498524,8.31491469933312,8.26523943021491
132,"CPV","Cabo Verde",11.5920206308909,11.2904173857253,11.0058866978336,10.7246575996098,10.3988706396197,10.0750858877074,9.72909327550234,9.40534472452486,9.07889273437183,8.74416716607005,8.44493761554053,8.1745018463366,7.92290983640029,7.68324412035807,7.0492876172012,6.43577380113209,5.8455328241562,5.25490064305062,4.71004733287741,4.52523447024006,4.37248992587802,4.23481087530175,4.08683258501509,3.98002063188966,3.87423332085231,3.77692505508955,3.67194642937116,3.56534071010942,3.45708859530301,3.34687917280761,3.25891131995784,3.18211817656086
116,"KHM","Cambodia",16.2310958780308,15.9918732536337,15.6812172787003,15.4046270610627,15.1771259178869,14.8921532754207,14.6071789922467,14.2551188507495,13.2909301881114,12.339372638192,11.5042934155264,10.6871548113369,9.892250305035,9.59692850457437,9.28733293539826,8.93938337386459,8.6455425221073,8.37214877223496,8.12199417998154,7.93879695199384,7.74236107400333,7.55435971418774,7.36381170257513,7.1802891743153,6.99705516663585,6.82509411448893,6.66446220334948,6.51375928623979,6.35880799843825,6.204646695575,6.08260725580699,5.97240355242735
120,"CMR","Cameroon",14.74684657167,14.3972340281271,14.1011901898536,13.8544469510487,13.6572440382379,13.4785053663741,13.30912266195,13.1435319076159,12.9910615324988,12.8503674370739,12.7270666136414,12.6246625979317,12.5313962943709,12.4184630960741,11.7973369669126,11.1725641782307,10.5448727001,9.93360569525834,9.34414944582864,9.13297372487991,8.92786825633135,8.71436716918909,8.49177412461504,8.26794101244589,8.03722335660856,7.80590300585565,7.55113864128448,7.30369666214501,7.06093261824435,6.82225123018851,6.60861830963013,6.42952117447037
124,"CAN","Canada",5.32325433064063,4.30665744063884,3.48998834560405,2.8391130768254,2.31400201659428,2.32959308911039,2.33336976508862,2.32902193346993,2.32948633462648,2.32170811806308,2.29943121813481,2.27473624248035,2.24103832444386,2.20265171001105,2.16114365199114,2.10453269504363,2.04575981348253,1.97486922006144,1.89912604477661,1.84109145191991,1.77654355099413,1.72571818567362,1.68328574639722,1.64188442136956,1.60074467434712,1.56786215427853,1.53887207100752,1.50391646305281,1.47210824515646,1.44688800796269,1.44832391656684,1.45231939737243
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"CAF","Central African Republic",16.5142572614616,16.2573710335366,16.0492074063353,15.8759380362099,15.6535036823252,15.4267576546041,15.2649309140382,15.0742797725857,14.8636688695015,14.6638702209349,14.4785941398991,14.2894829499657,14.098634570547,13.9420134036215,13.2899257187248,12.6617701973664,12.0389195071135,11.4288959047879,10.8427969370739,10.6247865639559,10.3890014926492,10.1255698019539,9.86615528287976,9.87057298756867,9.8706789444794,9.84070211104621,9.77418881876099,9.68570526125195,9.5685023549041,9.41598567147454,9.29241786973838,9.19642822058249
148,"TCD","Chad",24.5665561488454,24.1951320114329,23.8509821443481,23.5821468564449,23.3310317416755,23.1150892969942,22.9622117532504,22.8328670684105,22.7070793953331,22.6027136867079,22.5682407314754,22.4648300599052,22.3386581597393,22.1415891991583,20.9449644539632,19.74807666841,18.6600216494725,17.6149201414062,16.623297615768,16.2933237183931,15.9177773372295,15.5685241389181,15.1031766750946,14.7043668027729,14.3357723584257,13.9848098702108,13.6388859846473,13.3272497237171,13.0273326491721,12.73211943091,12.4646339483264,12.2301765066842
152,"CHL","Chile",4.768442587461,4.65774679787289,4.55471326952952,4.45598800024745,4.35746503948925,4.25486749822171,4.15022593902054,4.036245888292,3.90011593510471,3.7621367004747,3.64845327576602,3.29098553209307,2.95831440734667,2.66574823143366,2.40717228897508,2.16945779015184,2.10334201871359,2.04135247526041,1.98863411644631,1.93377138046841,1.86603056254232,1.79136799373912,1.71984680211643,1.65364078687972,1.58708240263381,1.51972359564014,1.45896296691631,1.41437408781029,1.38009365730753,1.35073981456563,1.33741187681787,1.32874153404284
156,"CHN","China",14.0972725885234,13.5982787663839,13.0783217808616,12.5944060213901,12.1624747268708,11.6991612234084,11.2009659970471,10.7834672511612,10.4457127223857,10.1644607463761,9.46944921746728,8.81121167334424,8.17861300987945,7.54953376537022,6.92052581171079,6.65134208833535,6.37865610170138,6.10876718823991,5.87310117036083,5.65462979392259,5.4250384312014,5.23098482878012,5.06609541839273,4.88608015109544,4.69624273085013,4.56414432990896,4.43240935131161,4.25567358041875,4.07299233829036,3.90709531477437,3.76893073810919,3.64281428546546
170,"COL","Colombia",11.0466404102884,10.9610347834134,10.8261613317119,10.6608088457687,10.4736362944463,9.7593490259199,9.05656243080937,8.37937510706315,7.75796123627661,7.21718820351265,7.0855848355309,6.95153228409016,6.81709292199238,6.68427932107572,6.5478733352545,6.38767087487569,6.1987132554307,5.97837880769634,5.72658028360323,5.48435024410824,5.25470885902511,5.02280639582033,4.83244666814396,4.65536136214991,4.48116788979816,4.32273229484626,4.18499911795406,4.07616044152029,3.97817319571107,3.88396196543664,3.82965898121909,3.79491338972835
174,"COM","Comoros",10.7050821882647,10.2831346528216,9.87815117237273,9.50852325945891,9.19225662820295,8.8675869365715,8.57244793215853,8.28599613935928,8.03007689848358,7.78805867099982,7.56240910525596,7.33821926716256,7.12498566752886,6.93288481513388,6.45895859395861,6.00718072742922,5.5877924028309,5.22077510073137,4.8892488074573,4.79386214185907,4.69727773187906,4.59751077559553,4.49001049928142,4.3937404110016,4.2999590759739,4.21347879011718,4.13129511429037,4.05261614015056,3.9783985720973,3.91134042887141,3.85690843551867,3.81141843253923
184,"COK","Cook Islands",1.89947027657831,1.88398993101996,1.86530132358074,1.84344293921413,1.81016146989964,1.77879799520449,1.74593527677859,1.71434291667241,1.68601208828884,1.65982990403526,1.63938851170123,1.62243121523953,1.60716432713408,1.59274601526364,1.44976791938516,1.31672067991002,1.1916937161986,1.07921686780355,0.983750566324294,0.993527104978141,1.00586767653615,1.01403496825522,1.01749339654608,1.01505129386579,1.00046513965892,0.979626216193792,0.954778030957738,0.927881764497943,0.900254475964242,0.874016516540258,0.854529389141116,0.837990144177323
188,"CRI","Costa Rica",14.1697416345094,13.8569784567579,13.527997284052,13.2132274703544,12.9089579729571,12.631800536949,11.4781491899429,10.4293672425032,9.39238881987666,8.43033666741889,7.55827459601415,7.34344346496556,7.15863582578296,7.01083397493467,6.86445563978116,6.71875770713034,6.57703851126377,6.4218422042865,6.23149699324737,6.0116985039317,5.80436325902694,5.61475441675632,5.42884915607659,5.26571408014232,5.09578782135493,4.9066504753805,4.75339568991231,4.63868142133842,4.51569639404596,4.39465951269255,4.32318478245815,4.26956626940494
384,"CIV","Cote d'Ivoire",14.1801480257241,13.897206127693,13.6382638173154,13.4080187310312,13.1975667841955,12.9832084384775,12.7593829961558,12.5413701644882,12.326796049012,12.1296408019559,11.9913348831259,11.85442841596,11.731736879176,11.6207321342239,11.0339464200695,10.4841556388409,9.97000686620913,9.47486391002024,8.98923671429534,8.86388085087035,8.73944217531918,8.63590638799363,8.4299777398835,8.23456364839825,8.02801155251268,7.8114899601367,7.57048625044833,7.33814190336324,7.10574503779907,6.87430149176983,6.66869481279297,6.4953442307379
191,"HRV","Croatia",7.41787391964917,7.24123891443137,7.126823239533,7.10774938619024,7.13933631394605,7.17786113671622,7.20928337502633,7.17508495045224,7.15186966171919,7.09619401953938,7.02342040691269,6.95200637359488,6.89596078321685,5.95169809783248,5.08003097111923,4.2802893032389,3.57454110944987,2.96062747774158,2.86442723120737,2.79968551475266,2.75613217102012,2.71959657052376,2.68916097621404,2.65457788645766,2.61506776318183,2.5641422936382,2.50377244479697,2.43631729897522,2.36678035571711,2.29275292566505,2.25942589574515,2.23425125437998
192,"CUB","Cuba",12.403877979259,12.1669800762196,12.0586053341422,12.1023928214988,12.2365612716677,12.4119969017113,12.5750735637399,12.6722309008592,12.7146370411383,12.6950070834841,11.9618311717274,11.2036867201832,10.4502518187032,9.71767321855672,9.06614097664385,8.9233422273246,8.77751447798145,8.70939338605932,8.66602249906753,8.61690488433049,8.52678957596114,8.389042935019,8.21968678943858,8.03920428928414,7.86016263489864,7.67734324168521,7.51655728251249,7.36957190911515,7.22261255712771,7.08051648362544,6.97837411604816,6.89969618611721
531,"CUW","Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,"CYP","Cyprus",10.6641178164974,10.2991086485163,9.8497999977992,9.3215625013649,8.81873405783757,8.38240980492668,8.00924231690514,7.68592667843341,7.38927747276657,7.12335399580015,6.92518258284693,6.74098088255505,6.57643704334971,6.4393806086267,5.27639054931198,4.30820104293405,3.49211023301366,2.77872216963606,2.18262362776429,2.12234624687811,2.08962937215968,2.07696966903126,2.07283936647281,2.07984362182862,2.08577698961351,2.07968502420692,2.06182573714367,2.03234168061468,1.99521256302938,1.95420094422315,1.94024410096453,1.92672402151828
203,"CZE","Czech Republic",5.78016588153152,5.5166730646747,5.23439563828498,4.94474687804625,4.69927019392465,4.53459562547503,4.44934284809895,4.41813876424059,4.39438253664903,4.38370488465273,3.71990627151824,3.18764208606886,2.73092892220921,2.32283448066857,1.9607683167418,1.96525837235387,1.95269012201032,1.92634671818572,1.90147587046856,1.88884165407763,1.87345190165483,1.84569597069614,1.82125721595313,1.79797187832252,1.7675691609927,1.72722911533277,1.68411970057215,1.62731125642498,1.56699333716249,1.50806232237651,1.47974543598065,1.45776698836628
180,"COD","Dem. Rep. Congo",11.9393353925968,11.9316576890074,11.9229112416135,12.004673918913,12.165415447808,12.3341046994745,12.5419362309322,12.7651783929975,13.022257602056,13.2659457020476,13.542851516868,13.8027608023131,14.0260794900137,14.1356404411103,13.5911266174908,12.9779118491273,12.3250630286643,11.6293358906756,10.9275797253561,10.6154703016498,10.2436792439885,9.849911296061,9.43799253396632,9.03282699824542,8.62594229877326,8.23812536078071,7.9056107318161,7.5984518556085,7.30200174153674,7.024493356427,6.80613128153517,6.64267201817647
208,"DNK","Denmark",5.86259986430652,5.71251397150493,5.56279413163272,5.41374992806009,5.27231883374056,5.19287263101093,5.12221546865395,5.06421534281054,5.00987038399139,4.95500693745281,4.90271229996875,4.84302317181887,4.78280780300791,4.73429160089952,3.9663725914899,3.31623904717169,2.75278163590344,2.26552381469812,1.84828448401214,1.82766102790248,1.80387510269477,1.7785412046278,1.75495758023476,1.73069883996902,1.70784611715503,1.68284780031478,1.65531406997565,1.61933262505412,1.5809519365123,1.54537036758436,1.53570274569131,1.52930379546147
262,"DJI","Djibouti",11.9923718820534,11.7525572146701,11.5452081545209,11.3364318132858,11.1499250605171,10.9267398305257,10.7101374302045,10.4580225701786,10.2161496194031,9.97371399428116,9.7540927673529,9.56437067876596,9.39042013782119,9.21657168635586,8.66668055467171,8.14432187778251,7.62842018575716,7.13362454880261,6.65839994449229,6.52416563933208,6.39383085931201,6.25951805393907,6.11505331445357,5.99706871674991,5.86376846580789,5.72253698105881,5.56234780982813,5.41689545893886,5.27361785596288,5.12902532863857,5.00326907281565,4.8866796398317
212,"DMA","Dominica",7.52735783066996,7.36174483919092,7.19380411842841,7.00462558848355,6.81836595044775,6.6294747546846,6.44368076976092,6.27456891712829,6.08951493251029,5.8368400130302,5.31687075301635,4.84618158272008,4.41756701978087,4.05162344665799,3.73927992998074,3.63051162309154,3.52686526218198,3.42352265633905,3.31562613453564,3.22329837569437,3.13023013896946,3.05762569414791,2.99811270683842,2.94599849704217,2.89004645350901,2.84715341131985,2.80574099547408,2.78566408185562,2.76583139024758,2.73080835210033,2.71172409339004,2.69954454523976
214,"DOM","Dominican Republic",18.8583998026359,18.7771406218351,18.680282593512,18.5518587931536,18.3905811387965,18.2427330132057,16.6742214194781,15.0957494304987,13.5191209368349,11.969511826603,10.5001581795638,10.1348800911236,9.81517573701913,9.56481739757665,9.28985498637229,8.95856724028877,8.60796882272485,8.28337218339745,8.00062420680571,7.74634186859506,7.49869688709601,7.29639956504415,7.11696860856272,6.94308209793156,6.76058018284929,6.56525896047054,6.36541125524703,6.15990579627193,5.9521423078431,5.75409703064273,5.61677448042329,5.50719206935977
218,"ECU","Ecuador",7.81489804958175,7.85918649845606,7.86521869330033,7.84199369729226,7.76202140951489,7.66612406389448,7.55954675016783,7.48067323107843,7.43403986416281,7.35036558331352,6.83050297484779,6.29786825370897,5.77701892125873,5.28511123649747,4.83892122961199,4.70485443456952,4.61844965873581,4.56136086928577,4.51949761970093,4.46070332332227,4.35044287161815,4.17763955538017,3.97572932719814,3.78196646281276,3.62171323817173,3.50337159127435,3.41140115135442,3.32933864800039,3.25753815975546,3.19183434748982,3.15479976599808,3.13561089012699
818,"EGY","Egypt",21.693197122539,20.7983213764818,19.9969713204451,19.2712209768534,18.6086388188841,17.9895705930341,17.4061931970663,16.8683502486083,15.6573330546287,14.5367800622409,13.5071508541816,12.6520292945665,11.8649377591295,11.6794647810935,11.5278674355033,11.4099120738099,11.3005299586237,11.1744617246597,11.0323586216903,10.8968262814509,10.7408504118029,10.5645129028871,10.4025580740182,10.2167498801715,9.98858107930572,9.64588938919957,9.294693636628,8.94436471127306,8.58536986564258,8.22099298615095,7.8920756622651,7.59847481453743
222,"SLV","El Salvador",22.9684109163375,22.5679307245972,22.0845692569846,21.5494600039445,20.9464917475542,20.3029410399926,19.6137974330144,18.9650615793667,17.2266831075775,15.569399749094,14.0422916724002,12.6964220029422,11.5249671820609,11.1688562925886,10.8830978592156,10.6039417589859,10.3221223828399,10.0503106253743,9.7918716699398,9.54715199300494,9.29411320805222,9.02924579359079,8.79391807085891,8.59018892179002,8.40531402717553,8.24100147945304,8.07208673757983,7.90939812072868,7.74444762377802,7.58118343287893,7.46842668273382,7.38117205366606
226,"GNQ","Equatorial Guinea",11.5426530084376,11.2740990049333,10.9348668847871,10.5775794081228,10.2351871171103,9.84271864927682,9.29014875789245,8.33322710007407,7.63125420843878,7.00489339218261,6.41773846919876,5.8361706252778,5.38572904151731,5.00967336455772,4.4251783674625,3.89102866315008,3.4123695504664,2.96226637194376,2.53385268943477,2.3398317521085,2.18416187469791,2.03476152425436,1.90249494923328,1.79559746675058,1.70811921941947,1.64580568780476,1.60256716228549,1.56718109022985,1.542292247963,1.52094459927683,1.5027298538681,1.4880045260515
232,"ERI","Eritrea",12.8370339463629,12.4485785616515,12.0162892415269,11.5184538162658,10.920957151334,10.3689840894647,9.83941328576966,9.34478280205151,8.90941479924466,8.53114087711777,8.23023978714623,7.95450103686364,7.72211189171801,7.54253520449599,7.11694357571613,6.72481801286902,6.36778021213217,6.03360773774129,5.76583607863576,5.71403779432027,5.64359564790929,5.54010723717123,5.42987309844163,5.3712044988043,5.25686246651133,5.19732757268516,5.12472456321654,5.07294911845858,4.9948635603723,4.91553431815259,4.85768184449258,4.76326840750249
233,"EST","Estonia",6.07447402232437,5.90196175041236,5.71974441022034,5.57015005601949,5.46354073373722,5.37703740980701,5.30451665946341,5.24284425033541,5.15827774326328,5.04146743874763,4.89363103865599,4.73636343914471,4.61913918218672,4.54117978511561,4.46925832482711,4.39419512354892,3.62209918542026,2.94483986092403,2.37216672925497,1.92527781552727,1.55613012936539,1.49213253866734,1.42918984623819,1.37081008141801,1.31131218491794,1.2525648382936,1.19951298713181,1.15235198378202,1.10661201203006,1.06339665738243,1.04294622496806,1.0288577280944
