"code","iso","country","GIB.raw.1999","GIB.raw.2000","GIB.raw.2001","GIB.raw.2002","GIB.raw.2003","GIB.raw.2004","GIB.raw.2005","GIB.raw.2006","GIB.raw.2007","GIB.raw.2008","GIB.raw.2009","GIB.raw.2010","GIB.raw.2011","GIB.raw.2012","GIB.raw.2013","GIB.raw.2014","GIB.raw.2015","GIB.raw.2016","GIB.raw.2017","GIB.raw.2018","GIB.raw.2019","GIB.raw.2020","GIB.raw.2021","GIB.raw.2022"
36,"AUS","Australia",-0.0210267978480114,-0.0225853320171273,-0.021772874493098,-0.0199881802916322,-0.019871391617975,-0.0198927084490664,-0.019902962724313,-0.0201048586301227,-0.0200835711063994,-0.020308140611253,-0.0209229289447251,-0.0217175610903113,-0.0214032797397303,-0.0220174847754893,-0.0244555138439476,-0.0266749166443589,-0.0272409061523176,-0.0266424570888547,-0.0250259636221561,-0.0241941306963698,-0.0230821700275151,-0.0227750479389115,-0.0227873136148915,-0.0232513393538799
40,"AUT","Austria",-0.018300625863312,-0.0198290794473607,-0.0159009889505571,-0.0160125370282718,-0.0121937125871493,-0.0106685657109644,-0.00796065258746381,-0.00640863752235443,-0.00823334552174193,-0.0115945665283445,-0.0185071027327446,-0.0233994373496994,-0.0276905385309977,-0.0315380386231753,-0.0290562540191235,-0.0279001999502788,-0.0227446985542615,-0.018715992222913,-0.0161094707520063,-0.0165421508983229,-0.0174207732175801,-0.0147368414076097,-0.0130338452246235,-0.0170432950540861
31,"AZE","Azerbaijan",0.015954471861118,-0.0129005143494614,-0.0485975965337864,-0.0742755077985139,-0.0883872406430072,-0.0913104472912826,-0.0964847969769957,-0.1081888083307,-0.122854116887225,-0.128056193549016,-0.133550483552403,-0.133887517518217,-0.125001535530724,-0.108709147252107,-0.0872293958837617,-0.059157852424916,-0.0335310785540541,-0.014958449255997,-0.00537595018355708,0.00677725244617888,0.0103709899567199,0.00503384460163359,0.00269671256301551,0.00293706164472929
44,"BHS","Bahamas",-0.0193730169454253,-0.0233383448933079,-0.022301519790164,-0.0163172739122303,-0.016598560329331,-0.0150706455131114,-0.0121521932481881,-0.0107191128094112,-0.0174766705349307,-0.00670163822263781,0.00320620663074966,0.0107976236040557,0.0178507203469087,0.023522739652315,0.0253448998132677,0.0179177145097222,0.00763365942426852,-0.0020995946288126,-0.0172270684853635,-0.015837526650454,-0.00889780759817649,0.00887241292353291,0.0148954319105035,0.0129965389443396
48,"BHR","Bahrain",-0.0205337338150944,-0.00711429967801069,-0.0203300873456816,-0.0339745383440381,-0.0373270544988091,-0.0365980462989498,-0.0345190760995493,-0.0338097320896584,-0.0175916103686236,0.000352566482182848,0.0117870815702747,0.0214752920226307,0.0162309141035009,0.00867113243068829,0.00396186538934451,-0.00447541360151227,-0.00929799307080781,-0.0204530187273751,-0.0195800767157235,-0.0263357630126816,-0.0339808274092593,-0.0376584397431926,-0.0396660082598635,-0.0430040479846493
50,"BGD","Bangladesh",-0.000190870390431197,0.00333667539454785,0.00742251755168777,0.0091780404934898,0.00750595086514938,0.00409072403942301,0.00231943058624018,-1.84952410849926e-05,-0.00373666777310722,-0.00869950167425648,-0.0117021874811115,-0.0140093746601964,-0.0149947774638233,-0.0155980515884412,-0.0174002672483231,-0.0185602570365405,-0.0191792610394907,-0.0205503314493318,-0.0230480607838743,-0.0247682475524857,-0.0250812012796348,-0.0257284498407048,-0.0265786741239685,-0.0272151089292602
52,"BRB","Barbados",0.0141597611753286,0.00207835500561671,-0.000895281751228327,-0.00267441005849745,0.00578681292802496,0.00517464199209083,0.00462553084286021,-0.000727111003362535,-0.00778279763215328,-0.00520985790182293,0.00151981268390045,0.00300550563274959,0.00768905762544025,0.010097252076291,0.0120960080748995,0.00905645383501219,0.00396649327141141,-0.00489156905927235,-0.0165637818365917,-0.0201117664750601,-0.0189228426533541,-0.0135110426573247,-0.00527816742370468,-0.00248347978180163
112,"BLR","Belarus",-0.0359665395235936,-0.0457709426561275,-0.0550545247507511,-0.0616648255466241,-0.0666309547654447,-0.0701060023275689,-0.0690981386316042,-0.064524546632455,-0.0633978980755902,-0.0630866209514382,-0.0607434238215518,-0.0597369575333851,-0.0589119097372438,-0.05526122258919,-0.0477696682073334,-0.0402620772877538,-0.0327180403369871,-0.0234436629982526,-0.0172065693614258,-0.012157052600866,-0.00745512700377216,-0.00539212139231349,-0.00596656316856781,-0.00443324633410669
56,"BEL","Belgium",-0.0156386768196716,-0.0206378189622344,-0.0245840963322579,-0.0279623994332355,-0.0292446322036126,-0.0290285384811094,-0.0286940448110516,-0.0269434150055671,-0.0304354738961438,-0.0294754386094557,-0.0330666885423471,-0.033105110696796,-0.0368005527395084,-0.0390368771868312,-0.0375319989624772,-0.0369879879017339,-0.0337689912888409,-0.0308015328179089,-0.0293409220138129,-0.0254617346772914,-0.0245913238488723,-0.0204455033055244,-0.0208640794816558,-0.0243957035933955
84,"BLZ","Belize",-0.0510585731196425,-0.0538366714064228,-0.0444002927231376,-0.0381576952755404,-0.0348913602521562,-0.0351053399476645,-0.032968449482919,-0.0316846884537553,-0.0266910720774595,-0.0240545532123803,-0.0195909594803234,-0.0185582314531074,-0.00771315821424767,-0.00630895906043727,-0.0015604518842891,-0.00489218446313,-0.00126735579401549,0.00301682430966355,0.00639614955149947,0.00470002620309029,0.00915563401340846,0.0159282716802087,0.0230456587272494,0.014149309872197
204,"BEN","Benin",-0.000289069437057643,-0.00164055024949561,-0.00848730404532261,-0.00966723797198954,-0.0122465157812999,-0.0120308871523425,-0.0123995593350069,-0.00681239695390379,-0.00111716918898974,0.000513340163036613,0.00373343664039871,0.00997878810902719,0.00717244186700716,0.00538938611526385,0.00141196295360402,-0.00601363951616785,-0.00700651101255279,-0.00394751317947817,-0.000307456575357024,-0.00163223903728704,-0.00283416602523334,-0.00224225771859399,-0.00286371184795864,-0.00735369927351315
60,"BMU","Bermuda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,"BTN","Bhutan",-0.0179022993902168,-0.0187327076968656,-0.0204767166127072,-0.027745860080579,-0.0346339969539277,-0.0381465252715854,-0.037558649149119,-0.041972539453484,-0.0467691874988745,-0.0490719580306702,-0.047025565908828,-0.0457251038006815,-0.046600304328227,-0.0470582166725036,-0.0403677550799142,-0.0309337915843753,-0.0170437002861376,-0.00916388396280099,-0.000398819628397717,0.0108793584855738,0.00932200129376892,0.00188293820153218,-0.00312305697377435,NA
68,"BOL","Bolivia",0.101166389260184,0.0950377552665016,0.0687704302803591,0.0346879610810675,0.00868240942758036,-0.0116437561832569,-0.0282395351986704,-0.0397258431090292,-0.039174409831448,-0.0272178788644427,-0.014833738018054,0.00222159520563614,0.00570330816559794,0.000911879844985197,0.00148606395408324,0.0090814680996889,0.00997443891661076,0.0049443788295338,0.000577709405975124,-0.00430933862291139,-0.00822673535979312,-0.00101059998686504,0.00493681290668269,0.0113917607116911
70,"BIH","Bosnia and Herzegovina",NA,NA,NA,NA,-0.015914107074713,-0.00315112367250692,-0.00481828587007127,-0.0122036219539304,-0.0211277295154937,-0.0182161855094478,-0.00558888113845257,0.00658090344073425,0.0218317542906243,0.0203491191343161,0.0204263839420999,0.0239109685750851,0.0147379965780667,0.0125427489575949,0.00541923114582366,-0.00658500813470075,-0.0100938601171754,-0.00776118248571667,-0.00377863933011358,-0.0135289469599796
72,"BWA","Botswana",-0.0371675376373134,-0.0369376360355074,-0.0313183782949363,-0.027807334717059,-0.055540571502942,-0.0722306287123475,-0.0766544505283843,-0.0676945571736131,-0.0705096408327073,-0.0395578328698142,-0.0401940375520062,-0.00118734559319977,0.0515656696898039,0.07147626517455,0.0440471200627546,0.0090394196794179,-0.018015782690973,-0.0398706024454454,-0.06085030053524,-0.0564313471281617,-0.085345855606857,-0.0596091403829588,-0.0230429994594921,-0.0182733591030104
76,"BRA","Brazil",-0.00298548593132242,-0.00308820024603207,-0.000774273143011595,0.00260440360171632,0.00540630509883933,0.00560964401507968,0.00432114799505912,0.000231109741762436,-0.00674060453507352,-0.0124526144578105,-0.016308795944786,-0.019453824874277,-0.0207153645207695,-0.020134230714685,-0.0160065477724609,-0.0096988281926349,-0.00223062336429314,0.00460010327657812,0.00785213942232299,0.00704846158643324,0.00533933283976884,0.00436187092219953,0.00352664129359348,-0.000353323623721424
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"BRN","Brunei Darussalam",-0.0272128966902947,-0.0113347804297858,-0.00580723587913534,-0.010511569079432,-0.00871486564351109,-0.00852364096077685,-0.0101894237219917,-0.00932620652861471,0.00906826690446882,0.0363518862405465,0.0418700352234638,0.0472973999368631,0.056608113483168,0.0518852855138008,0.0372539115368542,0.025846419913286,0.00217491513679091,-0.0165045536863099,-0.0132743481922081,0.00128355254688262,0.006181401216246,-0.00268296584161232,0.00207424679952939,0.00655775138857928
100,"BGR","Bulgaria",-0.0202489401338455,-0.018815785836924,-0.0205108194617752,-0.0251473888919576,-0.0243255698263054,-0.029333006740116,-0.0347184774025556,-0.0421104768126643,-0.0390078064599375,-0.0413074016029225,-0.0462736670145725,-0.0477312849647649,-0.0402512895688463,-0.039565443645466,-0.0372999214642754,-0.0321941999237292,-0.0260483890343096,-0.0242782787483278,-0.0189366868750337,-0.0209179444301603,-0.0300857963427784,-0.0383421914043574,-0.0359025343128938,-0.0320427131095015
854,"BFA","Burkina Faso",0.00147334218788786,0.00436504263863702,0.00361340749636718,0.00431734561442609,0.0111926005529619,0.0172332070581256,0.0209811909220081,0.02098611766261,0.0214025312748432,0.0191164847976146,0.011917617011616,0.00486557889130967,-0.0054645762436718,-0.0161390778501102,-0.0188502804466342,-0.0184706757013883,-0.019257565850763,-0.0191125055713013,-0.0181848289221077,-0.0190625758895052,-0.0195475922874266,-0.0195318422458476,-0.0214488856279996,-0.0212903848205945
108,"BDI","Burundi",0.0321716273934614,0.0272910066748688,0.0229987276797896,0.013303409059612,0.00617203082456852,-0.00261103908111815,-0.00525869779487254,-0.00224062562557581,0.00439282942184049,0.00752390132083036,0.00147180089471943,-0.000639241230682486,0.00120424272977271,-0.0077395581925993,-0.0097624506993268,-0.0132601591678377,-0.0127682656755346,-0.0064563183171491,0.00304375314456751,0.011411360730925,0.0165031438904344,0.0206903547013975,0.0238067931870358,0.0183326392759395
132,"CPV","Cabo Verde",-0.079643685851987,-0.0850149004039243,-0.0808734017635843,-0.0670823533755264,-0.0477626360544454,-0.0349083828495125,-0.013935250769846,0.000724728435283595,0.00302981036916772,-0.00631585973620319,-0.0107092330825481,-0.0168580982557759,-0.0198658667358431,-0.0274340332318416,-0.0312284899706015,-0.0349804803415871,-0.0271034322459049,-0.017173441099953,-0.0126536701843968,-0.00763592944140701,-0.00130386846339059,0.0184844893389597,0.0379267811686019,0.0376035057890134
116,"KHM","Cambodia",NA,NA,NA,-0.0273002509928593,-0.0546181233343741,-0.0637160519244782,-0.0670012140363169,-0.068158713207749,-0.0671331368223643,-0.0621667190143754,-0.0514889782689654,-0.0457376524539284,-0.0401433457947462,-0.0371414664138471,-0.0343763818026442,-0.0356652714418123,-0.0368025967707342,-0.036868369968425,-0.0376204605956871,-0.0394612554519511,-0.0369151478347316,-0.0306344195633728,-0.0222561735218689,-0.0177504623455207
120,"CMR","Cameroon",0.00479208302375977,-0.00206024682717099,-0.0128977897403422,-0.0213288946425629,-0.0230115253607903,-0.0311545010489646,-0.0345079748628841,-0.0372311099215344,-0.0389368604053302,-0.0393351440156464,-0.0375975492862383,-0.0324128934809812,-0.0301524916371781,-0.0303637043858782,-0.0283044506694747,-0.0277275778419193,-0.0215085602640429,-0.0187791118011773,-0.01884891684693,-0.0196288289564709,-0.0179381032111702,-0.0170991929853661,-0.0187055608489197,-0.0198727923803181
124,"CAN","Canada",-0.00612561522047217,-0.00989885621168629,-0.013751914078779,-0.0159852554948288,-0.017443265847551,-0.0193773034827243,-0.0215298711408834,-0.0221537536676392,-0.0205676048677914,-0.0201197124056275,-0.0207773330189711,-0.0205772077049626,-0.0209471629895225,-0.0208964070320601,-0.0189931062775635,-0.0181436122795583,-0.0173959618798157,-0.0187116915916515,-0.0183164457034709,-0.0180904602873974,-0.0187190930962372,-0.0202486479356844,-0.0222059184942307,-0.0229290043238395
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"CAF","Central African Republic",0.00656191368311165,0.00769790962876371,-0.00393257741689068,-0.0182481357583529,-0.0117361201294088,-0.0178747380637307,-0.0240600379801995,-0.0219974719676634,-0.0207608904560528,-0.0122667239103658,-0.0272894772257498,-0.0236846947673887,-0.0282454872926904,-0.0502907558823735,-0.0220101716216449,-0.00577154441768657,0.0110003303403916,0.0269663557833284,0.0335520875156325,0.0419810911961516,0.023698358842078,0.0111191590440296,-0.00258408227739737,-0.0304217668162132
148,"TCD","Chad",-0.00874858978195248,-0.036354737932596,-0.0470056236309707,-0.0631637498717019,-0.068082624689016,-0.0833761749745228,-0.0974609711793032,-0.100611502691687,-0.0989660505007687,-0.0950944633402768,-0.0880355364563477,-0.0784728309480257,-0.0599762374599327,-0.0437601896758806,-0.02941185414151,-0.0242127841027235,-0.0207397185014538,-0.00883047552221594,0.00627773384518426,0.021109761469801,0.0320362046087455,0.0391779732702344,0.0494567067735605,0.0507704320934041
152,"CHL","Chile",-0.0108510484414446,-0.00439725189483686,-0.00530228059812965,-0.00933485692670777,-0.0143818117211956,-0.017223736015989,-0.0226848713004929,-0.0265594969511218,-0.0233003340571544,-0.0214592598412604,-0.0159449790484034,-0.0157586387391948,-0.0145190513684803,-0.0127489847431272,-0.0135699869057534,-0.0151202176961212,-0.0148978757933192,-0.0142519065108817,-0.00963108693347614,-0.00721676957588135,-0.00472706971389969,-0.00422720632739082,-0.00339571575027076,-0.00445762750728107
156,"CHN","China",-0.0622931458149558,-0.0612099882532434,-0.0586993925325043,-0.0556615609423057,-0.0491177788729685,-0.0403299381235748,-0.0283129112565268,-0.0177996759979331,-0.0137726207480742,-0.0147497419074835,-0.0190001515730155,-0.0247326625949242,-0.0308977024742614,-0.0380190452314656,-0.0418833863494534,-0.0429389441039938,-0.0435941424068427,-0.0451625542345265,-0.048744300101683,-0.0513188151219544,-0.0529517032501111,-0.0509666264281052,-0.0468065841717229,-0.0422885409256364
170,"COL","Colombia",-0.0133491949274656,-0.012216478680082,-0.011073723249083,-0.00892504735876198,-0.00738108487288647,-0.00884539849241239,-0.0111081474992074,-0.0146391633002507,-0.0187138615827749,-0.0216685413069744,-0.0210613810869695,-0.0178933678367993,-0.0183374978972469,-0.0188472630523917,-0.0181942922016902,-0.0185313550882691,-0.0167610197587668,-0.0145016809372148,-0.0162045491989682,-0.0158211974128016,-0.0124739662962119,-0.00505745306507166,-0.00377976697564808,-0.0056054316455052
174,"COM","Comoros",0.0145007129542882,0.00718806208767608,0.00493406313540179,-0.000637583579666701,-0.00532128745661442,-0.00558342481970564,-0.00683314387401934,-0.00278426378299101,-0.00694677307571934,-0.00677187909253185,-0.00254959739594951,-0.00222184921016644,-0.00387649939629808,-0.00508759811963932,-0.00396042604142166,-0.00314649906338604,-0.00107894952930998,0.00545224587952498,0.00480982296061061,0.00428644942859058,0.00561518381321791,0.0070870902419129,0.00609928400020965,0.00675207962249491
184,"COK","Cook Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"CRI","Costa Rica",-0.0294930052895862,-0.0341036922927079,-0.0348813125595703,-0.0329663668879168,-0.0308633658134843,-0.0234483594455157,-0.0237506435777389,-0.0243841905340721,-0.0223494640499933,-0.020636171561139,-0.0185426977499712,-0.0210924873387467,-0.0232055236631019,-0.0242737862930017,-0.0219378741159912,-0.0193049840822824,-0.0211176698111141,-0.0232446970441929,-0.0236491653847907,-0.0206986779100932,-0.013597843966033,-0.0116888283042978,-0.00864988766045094,-0.00749447408776027
384,"CIV","Cote d'Ivoire",0.00308967437617436,-6.47426931287276e-05,0.00126513264081596,0.00363420535491787,0.00673085347223368,0.00944361501203406,0.0209424390022108,0.0285925613373381,0.0295380937785696,0.0215544165915984,0.00413637196018324,-0.0114102585117902,-0.0135404860561962,-0.0101998334377325,-0.0116463258263094,-0.0157623816012092,-0.016045870018362,-0.0127696254469316,-0.0131112692621986,-0.0163513743711298,-0.0254137607857431,-0.0338951569906943,-0.0358059265346097,-0.032844625190925
191,"HRV","Croatia",NA,NA,NA,NA,NA,-0.00449512496863813,-0.0062643927182785,-0.0110487951932801,-0.0143972408220698,-0.0204861147153688,-0.0210501272713748,-0.0218595607917342,-0.0202645460792821,-0.0199033122567267,-0.0198250805093496,-0.02058512586241,-0.0208349998245185,-0.0221255813902075,-0.0208807522590473,-0.024310497130962,-0.0262706168032867,-0.022634261497902,-0.0226295735117137,-0.0245093008325968
192,"CUB","Cuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
531,"CUW","Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,"CYP","Cyprus",-0.00822865622821478,-0.0143395843197989,-0.0170369684223366,-0.0194091985145691,-0.0164868219971338,-0.0142009899939732,-0.0175082855642953,-0.0177986244542098,-0.0176241327053679,-0.0171227708812657,-0.0155875504399692,-0.0167536557753646,-0.0203738047038085,-0.0236702253533185,-0.0241345653116039,-0.0199632147759728,-0.0174615719087805,-0.0150526686341512,-0.0138801331351471,-0.0153958444069588,-0.0170173191234956,-0.0192444609582991,-0.0237020613095563,-0.0278708686738308
203,"CZE","Czech Republic",-0.0415734312486048,-0.0425491906607316,-0.0394690298709865,-0.0356848561704445,-0.030506884209625,-0.0286044036579597,-0.031156652076024,-0.0342083721889902,-0.0369054596893128,-0.0401636257819434,-0.0448106952962991,-0.0439713638636584,-0.042002370816129,-0.039258858308882,-0.0347845731710796,-0.0309376564374152,-0.0293419591266787,-0.0277321640721061,-0.0279694538950527,-0.0309747466527716,-0.0355784672079895,-0.0381255968299179,-0.037427731781801,-0.0349011174226874
180,"COD","Dem. Rep. Congo",0.0543499632393301,0.0488851811432636,0.0413082065195982,0.0331550468283524,0.0276272880732296,0.0221504347530572,0.0142457322750245,-0.0027541352651127,-0.0219962006110918,-0.0341109498091359,-0.0435975441261868,-0.0456053327468047,-0.0473637721733462,-0.0449055687928238,-0.0409074750148049,-0.036509764433559,-0.0353983493585278,-0.0329153603577418,-0.0328493580578147,-0.0338907757205166,-0.0340981579643201,-0.0317056032370217,-0.0333004611939876,-0.0328741837927354
208,"DNK","Denmark",-0.0190114559835863,-0.0334125196489785,-0.0358853637075093,-0.0408452503063135,-0.0375087917284344,-0.0370456234017917,-0.0411183178253496,-0.0293579827042578,-0.0253998068571691,-0.0243453526586298,-0.0230090423363963,-0.0254819228488665,-0.0298490343754482,-0.0359148576750699,-0.0326460689873758,-0.0362995026727247,-0.0447991718755227,-0.0441758505081163,-0.0464634553330597,-0.0478201465500184,-0.0486363920974574,-0.0461841154850531,-0.0449847605454192,-0.0464453944249147
262,"DJI","Djibouti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0453348510767829
212,"DMA","Dominica",0.0390728067664436,0.044552745323001,0.0460775176305308,0.0380541366600182,0.0316321387444498,0.0227718877483469,0.0220592797841914,0.0209182886017707,0.0187675286026376,-0.00432346894947189,-0.013215430097319,-0.0135885306783111,-0.00575447986196509,0.0014678668269541,0.00652037234365177,0.004480381794572,0.00788597078856657,0.0114631329962842,0.0151039720383965,0.00983340467191041,0.00407171138887064,0.00498274329553539,0.00482811545675199,0.000619206501691671
214,"DOM","Dominican Republic",0.00470199539238014,-0.00946100988127974,-0.0169640702556575,-0.0224679984408432,-0.0250838793419681,-0.0288153643730943,-0.0301872731253918,-0.0316536537713606,-0.0346769404334601,-0.0411893269299687,-0.046671928869623,-0.0499389069871976,-0.047278735902911,-0.0372062920691562,-0.0237748372897713,-0.0142660663376015,-0.00692038274307094,-0.00257678363219005,-0.00161605363944972,-0.00371061040347065,-0.00740159085011516,-0.0128461725345723,-0.0199763493737971,-0.0250386675271778
218,"ECU","Ecuador",-0.00726966965042808,-0.0167870229492527,-0.0228416810517911,-0.017613438659104,-0.00601401133620616,-0.0162175097818634,-0.0123137157511584,-0.0075910402582513,-0.0096287785870437,-0.0161782490668563,-0.0165036927327509,-0.0205285675069556,-0.0189225056591086,-0.0191866643660079,-0.0179903282062872,-0.0159260336865937,-0.0165000398565774,-0.0172741728128355,-0.0142130897382068,-0.0185004640256136,-0.0181473182412427,-0.0169008927554674,-0.00890120456667509,-0.00244501422576959
818,"EGY","Egypt",-0.00630195039619763,-0.00647883936453186,-0.00872265464858069,-0.01125673603904,-0.00502656625557374,-0.00406215394413645,0.00144438418850568,0.00304765894140901,0.00428775480541277,0.0047598124262167,0.00268962112054694,-0.000376109825939275,-0.00533620040880156,-0.0116020608510067,-0.0138659872185004,-0.0139910747687497,-0.0132926668201941,-0.0108374272497992,-0.00770110086638676,-0.00867686466508344,-0.0149135255520596,-0.0240878487192626,-0.0267732827729533,-0.0284353126722731
222,"SLV","El Salvador",-0.0155654534975506,-0.023845412703321,-0.0235704579136654,-0.023658519713307,-0.0226999923292508,-0.0202409406742287,-0.0209820022862454,-0.0193288349946948,-0.0137900951953691,-0.0139853579201554,-0.0134624404357,-0.0182712696245085,-0.0219524003845145,-0.0241142259674852,-0.028457314796468,-0.0305965133119788,-0.0299474310096008,-0.0286453581318938,-0.0290318770916711,-0.0253912730527998,-0.0181526258062202,-0.0119602090477724,-0.00852233243819456,-0.00517316180241356
226,"GNQ","Equatorial Guinea",0.0610329858671439,-0.0598312401482916,-0.117437312954331,-0.158669420153039,-0.172860138979363,-0.193550450269287,-0.157133909107484,-0.126602640876082,-0.127955504721525,-0.122692370905442,-0.11716401566597,-0.0936679063805155,-0.0788275428839208,-0.0701502226274869,-0.0524087538822777,-0.0444115888557931,-0.0371704265781452,-0.023901636282473,-0.0177682414626575,-0.00673675721180955,-0.00131649356450336,0.0134538836641118,0.0155104214793942,0.0130159977558877
232,"ERI","Eritrea",NA,NA,0.00635316205532033,0.0213206674357818,0.0253544026806298,0.0172923358820756,0.00976641823058433,0.00359429289765467,0.00193318617491989,0.0100226979213274,0.0117417535493354,0.0156932231920557,0.00193866492143924,-0.0121603148835768,-0.0146633599541832,-0.0311834716933642,-0.0319093418658416,-0.0364571323681575,-0.0309157896648112,-0.0168163667307607,-0.00677785706744649,NA,NA,NA
