"code","iso","country","PSE.raw.1961","PSE.raw.1962","PSE.raw.1963","PSE.raw.1964","PSE.raw.1965","PSE.raw.1966","PSE.raw.1967","PSE.raw.1968","PSE.raw.1969","PSE.raw.1970","PSE.raw.1971","PSE.raw.1972","PSE.raw.1973","PSE.raw.1974","PSE.raw.1975","PSE.raw.1976","PSE.raw.1977","PSE.raw.1978","PSE.raw.1979","PSE.raw.1980","PSE.raw.1981","PSE.raw.1982","PSE.raw.1983","PSE.raw.1984","PSE.raw.1985","PSE.raw.1986","PSE.raw.1987","PSE.raw.1988","PSE.raw.1989","PSE.raw.1990","PSE.raw.1991","PSE.raw.1992","PSE.raw.1993","PSE.raw.1994","PSE.raw.1995","PSE.raw.1996","PSE.raw.1997","PSE.raw.1998","PSE.raw.1999","PSE.raw.2000","PSE.raw.2001","PSE.raw.2002","PSE.raw.2003","PSE.raw.2004","PSE.raw.2005","PSE.raw.2006","PSE.raw.2007","PSE.raw.2008","PSE.raw.2009","PSE.raw.2010","PSE.raw.2011","PSE.raw.2012","PSE.raw.2013","PSE.raw.2014","PSE.raw.2015","PSE.raw.2016","PSE.raw.2017","PSE.raw.2018","PSE.raw.2019","PSE.raw.2020"
208,"DNK","Denmark",0.172104230067765,0.192824656214886,0.189781310138396,0.206089170048139,0.197136491631296,0.191094857962669,0.207272910296579,0.230350429935618,0.228293403736513,0.219979256785814,0.238162485053953,0.225585014664741,0.208176580050669,0.274239881906906,0.227149134611273,0.207550184219776,0.250474688788821,0.251834639414812,0.259127625965968,0.264153163407553,0.288961261932307,0.321251482230104,0.261839955086369,0.418006173086944,0.407153440423924,0.413039450741064,0.398444115916235,0.44720145830744,0.486765166544847,0.558687850848026,0.547870505672589,0.444854867442104,0.546831113259267,0.512474271109,0.572621898649296,0.562433028679483,0.601753321760678,0.595191899983296,0.580037240492741,0.609281502584922,0.585805942223225,0.560122901788541,0.588840477298834,0.570426833185574,0.576011608900157,0.553640822325136,0.536391229246414,0.639563935385608,0.73709263133657,0.630787179172295,0.629421327302429,0.701939549807524,0.665631753206844,0.684895034445669,0.658647630051443,0.613753783909652,0.658650597757891,0.470606315926506,0.665348517630548,0.628312219559856
262,"DJI","Djibouti",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
212,"DMA","Dominica",0.13969916660685,0.132063953488372,0.14460607311118,0.138284379790876,0.160265669434498,0.172299134629745,0.161906128893354,0.168841150965708,0.173580347486551,0.169864014385255,0.170821044352687,0.16754674017594,0.195799611728815,0.19330825889359,0.203703755273674,0.212551802519785,0.208073669005365,0.274358834635271,0.567432485088271,0.242265603571395,0.260063569402942,0.68064934530182,0.349216932163952,0.296520185835416,0.266468713337971,0.272125863022926,0.271382295617985,0.300439210693826,0.243965594214114,0.397412110084632,0.202908761511751,0.200032224280996,0.213074254476644,0.194768697041169,0.215931196887478,0.280689068209306,0.247384372969747,0.230830736668822,0.233448711243183,0.232831319693952,0.219032167042889,0.868434261418997,0.524682682594756,0.504595169728564,0.406058575455413,0.67103329931248,0.311116765451316,1.44828632089779,0.926958047266409,0.980657640232108,0.494251234787922,0.707804219925727,0.672174663215874,0.679562101700294,0.562341020858063,0.67371172793075,0.990079402148529,1.23856753300031,0.664507788934881,0.928072308837142
214,"DOM","Dominican Republic",1.12238775300524,1.15514232287555,1.13796853012665,1.19179447188285,0.994739348804988,1.17975167595128,1.14090940872119,1.03762013729977,1.05279653311149,0.840446884500723,0.732658821278224,0.63006488450558,0.661804046602535,0.45692751989857,0.460823271036822,0.534387652761784,0.803683146280891,0.665673881411422,0.597013262008247,0.842437768240343,0.926043249775695,0.814492966002345,1.15016037308881,0.765050897384096,0.677577784507617,0.607050106465469,0.591368360277136,0.624392512498547,0.574116779866267,0.556440797512492,0.513671477001167,0.520062246900918,0.520043690951865,0.421848907056155,0.463670769545501,0.497041686553858,0.524427341587321,0.491157063311011,0.545052321720245,0.739964340038883,1.21947505365772,0.895821979256626,0.935275553988632,0.777758622105099,0.826080649840441,0.823081242502361,0.751921988693848,0.547232561724996,0.803336462004356,0.687954201793291,0.729636942842851,0.805268187525697,0.811904157947027,0.988270597525665,1.05766473375984,0.970340575713051,1.00822036623754,1.07489180061149,1.20234247646687,1.15628361858191
218,"ECU","Ecuador",0.927825654623799,0.79957816020325,0.784214716251564,0.923804805548675,0.865303391460712,0.842337375964719,0.650363738108562,0.581638335287222,0.620997963023433,0.646965850049602,0.681981528731089,0.515397819803694,0.486560926963624,0.582327793746444,0.527033454891391,0.467034390848851,0.439795393974161,0.313438524277765,0.311489354000959,0.378180367584818,0.384493593565223,0.344884840502008,0.307389748458513,0.332920382436662,0.427243437994388,0.505793186444584,0.609601275446185,0.559872279421348,0.620966744962294,0.664729146692234,0.495607939442188,0.465683804683564,0.456555090655509,0.523216799500418,0.497090533804703,0.493709892300339,0.445690186311688,0.38951323984128,0.505759787905379,0.41406984706688,0.321591551512114,0.46915870221328,0.452593803297328,0.470478714368226,0.495042154939286,0.46761487338146,0.566092106158815,0.669586628154742,0.562286769538953,0.536045602650931,0.51175758239202,0.626778330364412,0.495126216654004,0.500052781589782,0.609876908053657,0.531206064336389,0.500877442317436,0.441731368115695,0.453212406077257,0.480024455186442
818,"EGY","Egypt",1.54238216617476,2.25624726271664,1.9745358728215,2.24952473209421,1.88957765372798,2.20824072718562,2.53513747356278,2.5003876819545,2.77183441938962,2.53799717429464,2.27175955705223,1.94288733296333,2.06907504323548,1.57444954291609,1.33528820626659,1.47026829911705,1.25267108669909,1.38000846594442,1.24096271405565,1.1855029340411,1.07167571042332,0.830807271889633,0.763893174835308,0.668368464809996,0.644627337776003,0.704174805516211,0.698290919085377,0.745409072868959,0.860572675955455,0.867176232599386,1.1004245976994,1.61795733091239,1.61760910507103,1.57817843084227,1.36215272232726,1.58967331845433,1.51748654489114,1.56590800692386,1.43335065192113,1.44428985242798,1.42317807990426,1.63090881877816,1.56020574119713,1.26186174206871,1.3922208281054,1.08756647805141,1.49093511874594,1.45533159321437,1.70392005030636,1.54457056920953,1.725327686112,1.65462851232546,0.997563079639952,1.0910838362035,0.858424606450937,1.22697621752019,1.09894611919995,1.13732928397086,1.13084760754563,1.188969248844
222,"SLV","El Salvador",0.754685223688491,0.83388846964532,0.699432232056438,0.648993996058481,0.762800304380911,0.563095879129581,0.476363983632931,0.441830082874964,0.498165460914989,0.610529767988163,0.673309761918064,0.476795360798053,0.360907527606184,0.415379533937714,0.586864938919968,0.567633459436738,0.487232867182944,0.541945043667665,0.611524319172639,0.697565692730644,0.487380016909534,0.634330237947306,0.481273475657318,0.766818700114025,0.478004190834826,0.556466539076468,0.330107565564629,0.387213862699046,0.49619152854512,0.487708162564717,0.488846047920683,0.599011989988941,0.589212909651116,0.59064404865871,0.530928762058225,0.5208892762614,0.718810227418733,0.623563289520368,0.832218078680603,0.698048112800705,0.879584734265322,0.664275077839448,0.674218144678453,0.803865036241015,0.559500713548209,0.839052959271337,0.668647869145029,1.09012274865206,1.03576772752652,0.549099089687067,0.552016833695923,0.605209563765223,0.633287635271126,1.09272680544847,0.685540914469762,0.968940642359027,0.761727870019181,0.642175595452688,0.955224568315075,0.927931312047223
226,"GNQ","Equatorial Guinea",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
232,"ERI","Eritrea",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.12440431402057,2.33121972071815,1.55798518932514,0.657418224299065,0.7373551391747,1.72098619183356,0.560321887724023,0.277876775203845,0.821799244508013,0.507950438822922,0.824874865361465,0.789358200767965,1.79174158348317,2.3064211132122,1.33379624271882,0.414133343985939,0.710824874178965,0.947518508363038,1.23558167637043,1.42354838709677,1.43710567823344,1.41275941583397,1.44716031631919,1.43139798897178,1.43346500032377,1.41285222491394,1.43505021056041,1.43347556245151
233,"EST","Estonia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.139016455646759,0.267225605827628,0.29237874177681,0.332841607334439,0.456585294547581,0.457485731011269,0.40288258487529,0.345508568684534,0.49821639309087,0.448220930370793,0.449100236690411,0.395546393218291,0.423413147796616,0.548617348144647,0.502238624775409,0.717741689461963,0.582017236950495,0.719319061129739,0.563670047799875,0.605963188300098,0.688111236192218,0.638897755080328,0.77339100843964,0.981227039258029,0.68084223236859,0.825171066327662,0.59234214833319,0.898983195649023,0.835937827893507
748,"SWZ","Eswatini",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
231,"ETH","Ethiopia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.953043604968854,0.641102855873423,0.72988860023777,0.885668802808278,1.04002886697137,0.741847594721158,0.840830676507839,0.911614489738012,1.01997130945443,0.965895276617377,2.10753127393413,1.04475875743556,1.35033767137184,1.43184616841906,1.05414334220428,1.10494249575065,1.17445016778165,1.11743689320388,1.17910087983609,0.995267611019933,1.18326636812574,1.22455545561475,1.16300989115076,1.17805389502676,1.18100558659218,1.24840535147689,1.18432287378404,1.1418946156061
234,"FRO","Faeroe Islands",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
238,"FLK","Falkland Islands",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
242,"FJI","Fiji",7.19809978949764,4.08223558750183,4.27004896167483,3.44077594479733,2.88655246252677,2.36002405924589,3.15566945868234,3.37116107367625,3.21136060566955,3.09777696347869,2.69939216742325,1.56137822289565,2.19824975348641,1.23729783580982,1.07697525261089,1.62531400114583,1.56113607395296,1.31443632664385,1.1093850191941,0.960427171037289,1.04901827454314,1.40756288334928,1.15968332945257,1.33686643852902,1.05764641086837,0.648372637513285,0.427643963894386,0.349824633794099,1.11717738953596,1.13764770326317,1.15493140419645,1.09500678091481,0.914227336728104,0.917057169634489,0.932316555546017,0.799029416862306,0.757903545271691,0.700676143503124,1.01464566609908,1.00683402930003,0.943100511073254,0.844789375050925,1.46514880110619,1.71654337070984,1.73352925695236,1.80827354386758,1.7272788738489,1.52498155561737,1.30278645329969,0.706258600759619,0.958834712988439,0.594399258510982,0.68047283720425,0.618322798654377,0.905982229657932,0.488840887347525,0.45585035620594,0.616642309835046,0.799601636625882,0.667522549758558
246,"FIN","Finland",0.126806042470578,0.0996446386339696,0.112013888888889,0.0948750899903786,0.120624163461701,0.10509321063367,0.110127022244692,0.107054313997855,0.107855732433042,0.116065405332475,0.120473267811264,0.117525021313083,0.101288300367253,0.103789402327421,0.141912213069855,0.193672359775201,0.136677940955695,0.136807654276284,0.148024385244175,0.1547694685799,0.117457394211563,0.152801508124867,0.174329026163051,0.170203291072684,0.170900866943083,0.170825883721431,0.104500763586645,0.15184229390681,0.199090700476163,0.258136229208911,0.266901703280964,0.220931067603838,0.280229268471911,0.272425671351871,0.299297528548086,0.376993795276614,0.393056365906724,0.299943091413772,0.325746366608596,0.444984894259819,0.413627662707372,0.461478649230473,0.460092691429421,0.445387643333904,0.505620553579369,0.486517900329923,0.545712351436738,0.696219924667538,0.682545163752681,0.526227080985948,0.662967283895221,0.641189560995347,0.684026135716561,0.70806886741551,0.666413080964843,0.659065524944155,0.608865153006932,0.513250765747769,0.727208625006387,0.607519586383131
250,"FRA","France",0.198020018676316,0.222824650017684,0.206060841449087,0.201953200893724,0.217593429352802,0.184336676741813,0.197186492979897,0.195611671734207,0.184785496669973,0.16996882749142,0.182121468058968,0.182548421680868,0.187732111800917,0.216235659384347,0.194725931018185,0.171728739595074,0.195819304764985,0.212730542332264,0.207850122064527,0.246751659063263,0.2517040678435,0.275142439401787,0.25427915212482,0.327999152899405,0.339578246924219,0.3196518904473,0.363526573086997,0.375669551382494,0.375687407498475,0.407562907319313,0.445864442622243,0.510823166959491,0.483329692491317,0.465544666862123,0.465855630582117,0.514093703416245,0.535239241461453,0.578606385754561,0.576903216894534,0.627273225942111,0.580900266106968,0.693511116662503,0.574213145580284,0.742542333945918,0.747265430783436,0.740089323986117,0.668529309909918,1.06576217366987,1.11758434986123,0.936550234456409,0.994877257935884,0.889429195844087,0.863894635918656,0.987249208025343,0.978082898553777,0.819474141387144,0.963278865146346,0.875725376514314,0.988098622348568,0.780673153048044
258,"PYF","French Polynesia",10.8567960214591,12.3478966903805,11.8229317851959,11.3266759618646,9.86846793349169,9.4683503607916,8.14511837806891,7.69170932783725,10.2558358189599,8.25248351399541,7.80537606616697,6.84559864138126,5.20894992628188,4.50404761904762,6.81430884436349,5.42346892552999,3.90994642820769,2.4069238026224,2.27318935687865,3.74766648247435,3.12577453749575,2.74089210517403,1.62321217279389,0.86273521384386,1.57662432995322,1.78996230562331,1.87341560731187,1.55210715452466,1.49715165797629,1.74586411257478,1.38811721399169,1.15911852507463,1.11297784094205,1.11039342758008,1.19885075611926,1.16919555072932,1.20498010425985,0.88868002700712,1.03857915392499,1.21670608759834,1.21117410777762,1.43735601097822,1.58214591694098,1.3227895466837,1.65078852047924,1.76768909623918,1.60277568229495,1.64151997140559,1.44463538224278,1.51629908434584,1.63972946254189,1.703181983382,1.65082713858449,1.82492835508713,1.58009995568467,1.82793475451318,1.62397727701183,1.54165187479342,1.80528029242939,1.72585785323773
266,"GAB","Gabon",1.95715167729986,1.91807143174843,1.78824750047161,1.71951647690224,1.68879668049793,1.60710765524039,1.56126958617919,1.62903608736942,1.43905136397149,1.45111926141394,1.54355514802201,1.56493117893477,1.63883574747199,1.61647139903515,1.64791798328769,1.55067985166873,1.75931940129907,1.97946963216424,2.23021702838063,2.36273187183811,2.25219844035175,2.30566632662524,2.00794821370043,1.38399714234685,1.25606150206978,1.66785234899329,1.78934740882917,2.13444546008531,1.93607305936073,1.53096360650527,1.84112888510431,1.74581728281493,1.56679984675168,1.67582547169811,2.09188911704312,1.86098711097139,1.56043666279928,1.59788685438785,1.66993712055507,1.74093208481326,1.70561326085787,1.69007047438729,1.75823006966973,1.63912582647756,1.65694311723583,1.65020515102081,1.68192688759822,1.74922057677319,1.76663561025842,2.10328899771829,1.99159159159159,1.63522547239074,1.77649341201196,1.5939764171047,1.31742413027387,0.909860772211856,0.677164896785159,0.891029417540552,0.971355162016393,1.29045400005581
270,"GMB","Gambia",14.5921146953405,14.452464173366,14.0934562865756,13.0605475040258,4.99620611551529,4.00980011224798,4.18565992389345,5.74493670886076,7.43861217920057,7.13948049778669,8.29499626587005,3.39301816883175,3.37597758842068,2.8018684477511,2.97296444824945,1.48112688960147,1.37616829190659,1.10106208853163,0.77233827562741,1.03564098713521,2.07815326724076,1.6389408729958,1.7726403271552,1.84710453057603,1.8685148255909,3.60424520095111,1.60666507722059,3.69738355376653,2.82510607906566,3.66037435284747,3.45848721105184,2.33112974839665,2.76173267568491,2.72054372643764,2.6516072504244,2.24138520248334,2.4600571767625,4.38050465317087,6.76372005192966,7.67086700451993,8.5461493239271,3.10854522717799,3.03510442455405,3.281636205396,2.96860223188954,3.08799183580905,2.27188337175254,4.17070433074549,3.69197810045227,3.9414748341787,2.06007016538985,5.49132947976879,7.55889502762431,5.66579686872742,6.70368147258904,5.77306733167082,5.69169960474308,2.32732732732733,2.96114451124471,5.66910229645094
268,"GEO","Georgia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.374734562432322,0.548191930004189,0.656820024321038,0.725990166283695,0.790165128703254,1.07163046712288,0.815229419182171,1.407702754466,0.789352006969108,1.21691250083428,1.12285839307954,1.48063950087736,1.32355207657365,1.32935678510865,0.68849302943129,1.11921243300024,1.79028343590188,1.59968249768488,0.946658210900891,1.41287008677897,1.08251130291821,0.567013768367465,0.434316028184984,0.545364376696596,0.567592771605008,0.509299699307455,0.719678988904053,0.60102153784219,0.574814977249054
276,"DEU","Germany",0.186558940642652,0.211454609395058,0.206538939464348,0.192301103920822,0.173989705727877,0.17962512492693,0.208738914125027,0.205338823663513,0.179850354266512,0.171494723414502,0.188110922313159,0.192094564830453,0.19429565933518,0.210816114435472,0.200860790414982,0.175720862771093,0.200931439713322,0.21043911986412,0.202459029524374,0.211572905093762,0.223149676272693,0.248619253188857,0.226989788528389,0.268026737425145,0.269370566174145,0.271797684004643,0.270940431086156,0.28569611868116,0.2933590409465,0.379992394460548,0.43313479134242,0.437231215127638,0.495530720791524,0.478507419772215,0.55096233056242,0.563782430741129,0.611798730339981,0.627801175959689,0.63031990835766,0.693279578775762,0.775535692326611,0.686253974758858,0.667447677676621,0.862865372522769,0.810492868416315,0.786586565185787,0.704452220555913,0.991324189828863,0.93010604905212,0.781501423571367,0.777305796042645,0.778329150350308,0.809959065110411,0.878028018870176,0.82037470441022,0.843479627382335,0.886611836450331,0.756457083831583,0.797086377498409,0.881958886386506
288,"GHA","Ghana",13.8528990694345,12.2998729351969,11.5713457076566,10.587810166225,11.4090909090909,10.9139523578026,11.204326357865,9.24390743395454,8.65677419354839,7.93734643734644,8.74671107410491,8.0157646676418,6.3060712493728,5.56217903534387,2.9704902973935,3.72286867727381,1.97521448999047,3.76140186915888,3.35572002204551,5.33718474344639,3.0381590066957,3.49502572898799,2.85501774522389,7.06735751295337,4.58133493205436,6.53664954266383,6.41137245392822,6.45411499436302,7.58881785132255,5.26747447548525,14.1695471828552,11.0843340234645,13.3358461538462,11.4093798559119,12.8874722016308,12.1790860436394,8.80636663007684,11.7680801427199,11.8825211176088,14.3974516426159,8.79695073587732,25.5120414134594,17.3588870800651,15.4860200668896,12.0411497105046,6.44288868544348,6.77050696572056,9.17970128988459,4.28579277638009,5.7218238447052,7.41905315911939,2.61346742457368,4.43505763970301,8.84675549088263,4.78596412331984,6.08407299360685,4.36560255718378,6.24715312327253,3.72597684880958,2.93831033040569
300,"GRC","Greece",0.741356663315279,0.435829503725433,0.570255008452325,0.455086117875037,0.515155045533096,0.522004275116308,0.545258086887601,0.413021398598963,0.433959818535321,0.504903567956837,0.493140087825078,0.520834920393083,0.437806100805985,0.464591046011635,0.471199568819382,0.427588339259525,0.404342988494504,0.422394577628167,0.420662091173744,0.601099936717217,0.573291476579791,0.600071411037469,0.499109058050568,0.525414161456685,0.535157993750399,0.53575938137013,0.578691583766295,0.607508869165333,0.639000568247363,0.4439565361712,0.676681884744595,0.629239886010673,0.815294487340636,0.926187722469879,0.891811649514384,0.832767029101375,0.90326288986538,1.01388367079169,1.01575761792125,1.09195347335955,1.07779382560029,1.1906334810432,0.992181319793219,1.16754284336639,1.32732563931067,1.25680652422599,1.19145658871003,1.47037754784234,1.47973602416876,1.34097409595113,1.70892962864667,1.65622399576367,1.41097744503232,1.64826843743215,1.80991318392893,1.67752105571319,1.73490853933802,1.57975907378799,1.54789637725841,0.444622407303596
304,"GRL","Greenland",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
308,"GRD","Grenada",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
320,"GTM","Guatemala",0.751290684624018,0.841762523686247,0.855481198215424,0.891009799744355,1.00738382020398,0.763120960615459,0.696259316797291,0.706195554335057,0.770622356108191,0.700473332645207,0.726944898547937,0.726891750783153,0.99405742733934,0.903283798477709,0.865739856476302,0.641813076780147,0.686452072934705,0.771078404552169,0.835553366700645,0.872411148043978,0.793284267559617,1.12767729437112,0.818643557111497,0.677890264310384,0.721269388482795,0.628936153022683,0.613335138005352,0.603962468835049,0.614673272450241,0.678408072806149,0.679011998763593,0.597367023936845,0.565968611905381,0.510030090270812,0.504338571154045,0.524370268046529,0.433735334815427,0.498339405111999,0.563939718240671,0.478943904610739,0.444726651954865,0.438255440550188,0.423498912404066,0.429611009790747,0.38933804951996,0.458159591185241,0.462470510633999,0.663641596459621,0.690044200601599,0.501785979675192,0.579535257717542,0.546678962191262,0.551633075295813,0.560331764556909,0.709381387394152,0.770244035400987,0.601869401411551,0.666601534121938,0.639113256388797,0.511162117734397
831,"GGY","Guernsey",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
324,"GIN","Guinea",7.23797780517879,7.10482430017868,6.35689851767389,6.65327462850853,6.33533260632497,6.51991502920871,6.80339162692104,6.71101871101871,6.85677218474312,6.98560411311054,9.64685792349727,9.45291777188329,9.42111801242236,7.32210626185958,7.34593837535014,7.86394230769231,7.03238015138772,6.62919594067135,5.25924724205062,8.55038759689923,8.08309455587393,8.14481779460483,8.20516431924883,8.94741966893866,10.2183020948181,10.994246260069,9.53929273084479,10.4517313746065,10.4568753080335,10.715587529976,10.8040540540541,10.8422631804544,9.63559941520468,7.06394453004622,6.12978404960445,7.0502380952381,8.02367472979928,6.46356435643564,6.62717433320448,6.74269870609981,6.36266285918258,8.36103542234332,8.7411579184501,8.32095006090134,9.06686167989971,9.28516260162602,9.17635658914729,8.2647729265299,7.7319552694002,8.30414426911739,5.40456858287323,6.33975155279503,5.32141389231402,8.39904365262996,8.0098913346336,8.16191377213137,4.20113205119959,4.08643281038839,4.46180835154722,4.87702449281127
624,"GNB","Guinea-Bissau",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
328,"GUY","Guyana",1.63535993810076,1.91939607517966,1.3289409202287,1.68458802965463,1.4187163820565,1.55815367606412,1.49492171545269,1.68636787426745,1.39355850422195,1.38146025545476,0.996036850338954,0.786071667939586,0.619947178746601,1.10034257929053,0.874795629918252,0.867709789257774,1.27528375833461,1.67493149769431,0.824491965973535,1.48427800269906,0.896677740863787,1.97767103725821,2.4693238346742,0.94059608056614,0.932421579743008,0.538734376022512,0.954449877131204,1.52014952963891,1.44923292642692,1.22331345726646,1.97662771285476,2.83579771791236,2.56399909059907,2.82006599895791,3.18383860179092,2.50980549750844,3.24957333601044,2.62145377558222,1.59152210773445,2.16840211316132,2.39805027014329,2.03672827906659,2.13120308244204,2.18283914264192,1.42066091098541,1.68925058798375,0.616864477514709,0.762116977616638,1.40933612242651,1.39838367205443,0.911149580047445,0.747010813899581,0.97906090582993,0.862148942521873,1.21322543461385,0.953439256587712,1.47434054209483,1.4874212198552,1.72011355272842,1.60797080479727
332,"HTI","Haiti",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
336,"VAT","Holy See",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
